timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
2393780,A1,2.430,-82.4,0.991,2.094
2393900,A3,1.550,-82.5,0.991,2.084
2393920,A2,2.870,-82.5,0.971,2.084
2393930,A1,2.450,-82.0,0.988,2.100
2394050,A3,1.520,-82.1,0.988,2.115
2394070,A2,2.880,-90.1,0.978,2.115
2394080,A1,2.400,-82.0,0.934,2.075
2394200,A3,1.510,-82.1,0.934,2.080
2394220,A2,2.890,-82.4,0.924,2.080
2394230,A1,2.410,-81.9,0.932,2.088
2394350,A3,1.520,-81.6,0.932,2.083
2394370,A2,2.860,-81.9,0.963,2.083
2394380,A1,2.440,-82.1,0.990,2.107
2394500,A3,1.530,-83.5,0.990,2.102
2394520,A2,2.890,-81.8,0.959,2.102
2394530,A1,2.410,-82.5,0.932,2.078
2394650,A3,1.510,-81.8,0.932,2.088
2394670,A2,2.870,-82.2,0.953,2.088
2394680,A1,2.430,-82.4,0.971,2.104
2394800,A3,1.560,-81.9,0.971,2.079
2394820,A2,2.890,-81.9,0.950,2.079
2394830,A1,2.420,-82.6,0.941,2.070
2395100,A3,1.530,-81.9,0.941,2.086
2395120,A2,2.870,-81.5,0.962,2.086
2395130,A1,2.420,-81.9,0.962,2.086
2395250,A3,1.550,-82.1,0.962,2.076
2395270,A2,2.860,-82.3,0.972,2.076
2395280,A1,2.390,-81.8,0.946,2.052
2395400,A3,1.560,-81.3,0.946,2.046
2395420,A2,2.860,-82.5,0.946,2.046
2395430,A1,2.430,-81.9,0.981,2.079
2395550,A3,1.520,-82.0,0.981,2.099
2395570,A2,2.870,-86.3,0.971,2.099
2395580,A1,2.420,-82.1,0.962,2.091
2395700,A3,1.550,-81.3,0.962,2.076
2395720,A2,2.840,-82.1,0.993,2.076
2395730,A1,2.410,-82.3,0.984,2.068
2395850,A3,1.520,-81.1,0.984,2.083
2395870,A2,2.880,-82.0,0.943,2.083
2395880,A1,2.400,-82.5,0.934,2.075
2396000,A3,1.530,-81.4,0.934,2.070
2396020,A2,2.830,-82.0,0.986,2.070
2396030,A1,2.410,-82.0,0.994,2.078
2396150,A3,1.540,-80.8,0.994,2.073
2396170,A2,2.850,-82.3,0.974,2.073
2396180,A1,2.410,-82.6,0.974,2.073
2396300,A3,1.530,-81.8,0.974,2.078
2396320,A2,2.830,-82.3,0.994,2.078
2396330,A1,2.390,-82.8,0.977,2.062
2396450,A3,1.540,-81.5,0.977,2.057
2396470,A2,2.850,-81.8,0.956,2.057
2396480,A1,2.390,-82.8,0.956,2.057
2396600,A3,1.550,-81.9,0.956,2.052
2396620,A2,2.880,-82.7,0.926,2.052
2396630,A1,2.420,-81.8,0.952,2.076
2396750,A3,1.550,-82.2,0.952,2.076
2396770,A2,2.880,-82.6,0.952,2.076
2396780,A1,2.450,-81.8,0.978,2.100
2396900,A3,1.550,-82.0,0.978,2.100
2396920,A2,2.860,-82.3,0.998,2.100
2396930,A1,2.420,-81.6,0.972,2.076
2397200,A3,1.570,-81.1,0.972,2.065
2397220,A2,2.850,-81.3,0.982,2.065
2397230,A1,2.400,-82.3,0.965,2.049
2397350,A3,1.550,-80.8,0.965,2.060
2397370,A2,2.890,-82.0,0.924,2.060
2397380,A1,2.400,-82.5,0.924,2.060
2397500,A3,1.550,-80.8,0.924,2.060
2397520,A2,2.860,-81.4,0.955,2.060
2397530,A1,2.380,-82.9,0.938,2.044
2397650,A3,1.560,-81.7,0.938,2.038
2397670,A2,2.860,-81.6,0.938,2.038
2397680,A1,2.370,-82.8,0.929,2.031
2397800,A3,1.570,-81.7,0.929,2.025
2397820,A2,2.870,-82.2,0.919,2.025
2397830,A1,2.390,-83.4,0.936,2.041
2397950,A3,1.540,-82.6,0.936,2.057
2397970,A2,2.850,-81.8,0.956,2.057
2397980,A1,2.390,-83.1,0.956,2.057
2398250,A3,1.570,-80.9,0.956,2.041
2398270,A2,2.860,-81.8,0.946,2.041
2398280,A1,2.420,-82.6,0.972,2.065
2398400,A3,1.520,-81.1,0.972,2.091
2398420,A2,2.840,-82.1,0.993,2.091
2398430,A1,2.390,-82.8,0.967,2.067
2398550,A3,1.580,-81.5,0.967,2.036
2398570,A2,2.860,-82.2,0.946,2.036
2398580,A1,2.380,-82.6,0.938,2.028
2398700,A3,1.520,-81.8,0.938,2.059
2398720,A2,2.860,-81.9,0.938,2.059
2398730,A1,2.410,-82.8,0.963,2.083
2398850,A3,1.570,-81.7,0.963,2.057
2398870,A2,2.840,-82.2,0.984,2.057
2398880,A1,2.400,-82.7,0.975,2.049
2399000,A3,1.540,-81.7,0.975,2.065
2399020,A2,2.870,-81.7,0.945,2.065
2399030,A1,2.430,-81.8,0.971,2.089
2399150,A3,1.520,-82.3,0.971,2.099
2399170,A2,2.830,-81.5,1.012,2.099
2399180,A1,2.410,-81.8,0.994,2.083
2399300,A3,1.520,-82.2,0.994,2.083
2399320,A2,2.850,-81.8,0.974,2.083
2399330,A1,2.400,-81.8,0.965,2.075
2399450,A3,1.570,-81.9,0.965,2.049
2399470,A2,2.880,-81.6,0.934,2.049
2399480,A1,2.410,-81.6,0.943,2.057
2399600,A3,1.540,-81.3,0.943,2.073
2399620,A2,2.860,-82.0,0.963,2.073
2399630,A1,2.410,-82.1,0.963,2.073
2399750,A3,1.520,-81.2,0.963,2.083
2399770,A2,2.880,-82.2,0.943,2.083
2399780,A1,2.420,-82.0,0.952,2.091
2399900,A3,1.520,-81.2,0.952,2.091
2399920,A2,2.850,-82.0,0.982,2.091
2399930,A1,2.430,-81.8,0.991,2.099
2400050,A3,1.540,-81.8,0.991,2.089
2400070,A2,2.860,-82.4,0.981,2.089
2400080,A1,2.410,-82.6,0.963,2.073
2400200,A3,1.570,-81.2,0.963,2.057
2400220,A2,2.860,-82.1,0.963,2.057
2400230,A1,2.410,-82.1,0.963,2.057
2400350,A3,1.540,-81.0,0.963,2.073
2400370,A2,2.860,-82.2,0.963,2.073
2400380,A1,2.420,-82.4,0.972,2.081
2400500,A3,1.530,-81.9,0.972,2.086
2400520,A2,2.870,-82.3,0.962,2.086
2400530,A1,2.400,-82.4,0.945,2.070
2400650,A3,1.550,-81.5,0.945,2.060
2400670,A2,2.830,-81.7,0.986,2.060
2400680,A1,2.390,-82.8,0.977,2.052
2400800,A3,1.530,-81.4,0.977,2.062
2400820,A2,2.840,-81.8,0.967,2.062
2400830,A1,2.400,-82.9,0.975,2.070
2400950,A3,1.530,-81.7,0.975,2.070
2400970,A2,2.830,-81.6,0.986,2.070
2400980,A1,2.420,-82.1,1.003,2.086
2401100,A3,1.560,-81.9,1.003,2.070
2401120,A2,2.840,-81.8,0.993,2.070
2401130,A1,2.420,-82.4,0.993,2.070
2401400,A3,1.540,-81.6,0.993,2.081
2401420,A2,2.860,-81.5,0.972,2.081
2401430,A1,2.430,-82.4,0.981,2.089
2401550,A3,1.520,-81.8,0.981,2.099
2401570,A2,2.840,-81.6,1.001,2.099
2401580,A1,2.400,-82.4,0.975,2.075
2401700,A3,1.570,-81.5,0.975,2.049
2401720,A2,2.840,-82.0,0.975,2.049
2402000,A3,1.540,-81.5,0.975,2.065
2402020,A2,2.870,-81.6,0.945,2.065
2402030,A1,2.380,-82.4,0.927,2.049
2402150,A3,1.540,-81.3,0.927,2.049
2402170,A2,2.850,-81.9,0.948,2.049
2402180,A1,2.380,-82.2,0.948,2.049
2402300,A3,1.540,-81.6,0.948,2.049
2402320,A2,2.860,-81.3,0.938,2.049
2402330,A1,2.430,-82.4,0.981,2.089
2402450,A3,1.530,-81.5,0.981,2.094
2402470,A2,2.840,-81.4,1.001,2.094
2402480,A1,2.400,-82.8,0.975,2.070
2402600,A3,1.530,-81.2,0.975,2.070
2402620,A2,2.830,-81.6,0.986,2.070
2402630,A1,2.410,-82.6,0.994,2.078
2402750,A3,1.530,-81.6,0.994,2.078
2402770,A2,2.870,-81.4,0.953,2.078
2402780,A1,2.420,-82.2,0.962,2.086
2402900,A3,1.550,-81.6,0.962,2.076
2402920,A2,2.820,-81.4,1.013,2.076
2402930,A1,2.410,-82.3,1.004,2.068
2403050,A3,1.530,-81.5,1.004,2.078
2403070,A2,2.870,-81.4,0.953,2.078
2403080,A1,2.410,-82.3,0.953,2.078
2403200,A3,1.540,-81.2,0.953,2.073
2403220,A2,2.850,-82.0,0.974,2.073
2403230,A1,2.400,-82.2,0.965,2.065
2403350,A3,1.540,-81.9,0.965,2.065
2403370,A2,2.830,-82.1,0.986,2.065
2403380,A1,2.410,-82.3,0.994,2.073
2403500,A3,1.530,-81.1,0.994,2.078
2403520,A2,2.830,-82.0,0.994,2.078
2403530,A1,2.410,-82.6,0.994,2.078
2403650,A3,1.490,-81.4,0.994,2.098
2403670,A2,2.830,-82.2,0.994,2.098
2403680,A1,2.410,-82.9,0.994,2.098
2403800,A3,1.560,-81.5,0.994,2.062
2403820,A2,2.850,-81.5,0.974,2.062
2403830,A1,2.410,-82.5,0.974,2.062
2403950,A3,1.530,-81.7,0.974,2.078
2403970,A2,2.830,-81.9,0.994,2.078
2403980,A1,2.410,-82.2,0.994,2.078
2404100,A3,1.560,-82.2,0.994,2.062
2404120,A2,2.840,-81.4,0.984,2.062
2404130,A1,2.410,-82.6,0.984,2.062
2404250,A3,1.540,-81.6,0.984,2.073
2404270,A2,2.820,-82.0,1.004,2.073
2404280,A1,2.410,-82.1,1.004,2.073
2404550,A3,1.530,-81.2,1.004,2.078
2404570,A2,2.820,-81.8,1.004,2.078
2404580,A1,2.400,-82.5,0.996,2.070
2404700,A3,1.540,-81.8,0.996,2.065
2404720,A2,2.830,-81.7,0.986,2.065
2404730,A1,2.430,-82.7,1.012,2.089
2404850,A3,1.540,-81.3,1.012,2.089
2404870,A2,2.850,-81.9,0.991,2.089
2404880,A1,2.420,-82.7,0.982,2.081
2405000,A3,1.540,-81.5,0.982,2.081
2405020,A2,2.850,-81.4,0.982,2.081
2405030,A1,2.400,-82.1,0.965,2.065
2405150,A3,1.530,-81.8,0.965,2.070
2405170,A2,2.830,-81.8,0.986,2.070
2405180,A1,2.410,-82.0,0.994,2.078
2405300,A3,1.560,-81.7,0.994,2.062
2405320,A2,2.840,-81.6,0.984,2.062
2405330,A1,2.380,-82.2,0.958,2.038
2405450,A3,1.540,-81.5,0.958,2.049
2405470,A2,2.850,-81.7,0.948,2.049
2405480,A1,2.390,-82.7,0.956,2.057
2405600,A3,1.550,-81.4,0.956,2.052
2405620,A2,2.850,-81.8,0.956,2.052
2405630,A1,2.420,-82.9,0.982,2.076
2405750,A3,1.530,-81.6,0.982,2.086
2405770,A2,2.850,-81.9,0.982,2.086
2405780,A1,2.410,-82.5,0.974,2.078
2405900,A3,1.550,-81.8,0.974,2.068
2405920,A2,2.810,-82.0,1.014,2.068
2405930,A1,2.420,-82.3,1.023,2.076
2406050,A3,1.540,-81.2,1.023,2.081
2406070,A2,2.840,-81.8,0.993,2.081
2406080,A1,2.400,-82.3,0.975,2.065
2406200,A3,1.550,-81.1,0.975,2.060
2406220,A2,2.810,-81.9,1.006,2.060
2406230,A1,2.420,-82.4,1.023,2.076
2406350,A3,1.540,-81.4,1.023,2.081
2406370,A2,2.860,-82.2,0.972,2.081
2406380,A1,2.420,-82.7,0.972,2.081
2406500,A3,1.520,-81.7,0.972,2.091
2406520,A2,2.850,-81.4,0.982,2.091
2406530,A1,2.390,-81.9,0.956,2.067
2406650,A3,1.540,-81.8,0.956,2.057
2406670,A2,2.840,-82.0,0.967,2.057
2406680,A1,2.430,-82.8,1.001,2.089
2406800,A3,1.540,-80.8,1.001,2.089
2406820,A2,2.880,-82.1,0.960,2.089
2406830,A1,2.420,-82.5,0.952,2.081
2406950,A3,1.540,-81.3,0.952,2.081
2406970,A2,2.860,-81.6,0.972,2.081
2406980,A1,2.410,-82.8,0.963,2.073
2407100,A3,1.520,-81.6,0.963,2.083
2407120,A2,2.840,-81.3,0.984,2.083
2407130,A1,2.410,-82.8,0.984,2.083
2407250,A3,1.550,-81.9,0.984,2.068
2407270,A2,2.850,-81.5,0.974,2.068
2407280,A1,2.410,-82.1,0.974,2.068
2407400,A3,1.530,-81.2,0.974,2.078
2407420,A2,2.860,-82.0,0.963,2.078
2407430,A1,2.390,-81.9,0.946,2.062
2407700,A3,1.560,-81.3,0.946,2.046
2407720,A2,2.850,-81.6,0.956,2.046
2407730,A1,2.390,-82.7,0.956,2.046
2407850,A3,1.570,-81.5,0.956,2.041
2407870,A2,2.860,-81.7,0.946,2.041
2407880,A1,2.440,-81.9,0.990,2.081
2408000,A3,1.540,-81.4,0.990,2.097
2408020,A2,2.880,-81.6,0.969,2.097
2408030,A1,2.420,-81.8,0.952,2.081
2408150,A3,1.560,-81.6,0.952,2.070
2408170,A2,2.840,-82.5,0.993,2.070
2408180,A1,2.430,-82.0,1.001,2.079
2408300,A3,1.540,-81.6,1.001,2.089
2408320,A2,2.850,-82.2,0.991,2.089
2408330,A1,2.430,-81.6,0.991,2.089
2408450,A3,1.540,-81.0,0.991,2.089
2408470,A2,2.870,-81.8,0.971,2.089
2408480,A1,2.420,-82.1,0.962,2.081
2408600,A3,1.540,-80.9,0.962,2.081
2408620,A2,2.850,-81.6,0.982,2.081
2408630,A1,2.430,-82.1,0.991,2.089
2408750,A3,1.540,-81.9,0.991,2.089
2408770,A2,2.840,-81.8,1.001,2.089
2408780,A1,2.430,-81.9,1.001,2.089
2408900,A3,1.520,-81.5,1.001,2.099
2408920,A2,2.840,-81.8,1.001,2.099
2408930,A1,2.430,-81.4,1.001,2.099
2409050,A3,1.550,-81.0,1.001,2.084
2409070,A2,2.860,-82.2,0.981,2.084
2409080,A1,2.450,-81.4,0.998,2.100
2409200,A3,1.550,-81.7,0.998,2.100
2409220,A2,2.860,-82.2,0.998,2.100
2409230,A1,2.450,-81.4,0.998,2.100
2409350,A3,1.530,-81.6,0.998,2.110
2409370,A2,2.870,-81.9,0.988,2.110
2409380,A1,2.440,-81.5,0.979,2.102
2409500,A3,1.560,-81.6,0.979,2.087
2409520,A2,2.860,-81.8,0.990,2.087
2409530,A1,2.440,-81.4,0.990,2.087
2409650,A3,1.520,-81.5,0.990,2.107
2409670,A2,2.840,-81.8,1.010,2.107
2409680,A1,2.450,-81.1,1.019,2.115
2409800,A3,1.560,-81.3,1.019,2.095
2409820,A2,2.830,-81.6,1.029,2.095
2409830,A1,2.450,-81.7,1.029,2.095
2409950,A3,1.560,-81.6,1.029,2.095
2409970,A2,2.830,-81.9,1.029,2.095
2409980,A1,2.470,-81.6,1.047,2.111
2410100,A3,1.530,-80.6,1.047,2.127
2410120,A2,2.850,-81.7,1.026,2.127
2410130,A1,2.470,-81.4,1.026,2.127
2410250,A3,1.540,-81.0,1.026,2.122
2410270,A2,2.850,-82.1,1.026,2.122
2410280,A1,2.440,-81.6,1.000,2.097
2410400,A3,1.540,-81.6,1.000,2.097
2410420,A2,2.840,-82.3,1.010,2.097
2410430,A1,2.460,-81.6,1.028,2.113
2410550,A3,1.540,-81.4,1.028,2.113
2410570,A2,2.860,-82.3,1.007,2.113
2410580,A1,2.430,-81.5,0.981,2.089
2410850,A3,1.520,-81.4,0.981,2.099
2410870,A2,2.860,-81.8,0.981,2.099
2410880,A1,2.420,-81.6,0.972,2.091
2411000,A3,1.530,-81.3,0.972,2.086
2411020,A2,2.870,-82.2,0.962,2.086
2411030,A1,2.420,-82.1,0.962,2.086
2411150,A3,1.550,-81.1,0.962,2.076
2411170,A2,2.830,-82.2,1.003,2.076
2411180,A1,2.460,-82.0,1.038,2.108
2411300,A3,1.540,-81.6,1.038,2.113
2411320,A2,2.870,-82.1,0.997,2.113
2411330,A1,2.440,-81.8,0.979,2.097
2411450,A3,1.540,-81.5,0.979,2.097
2411470,A2,2.820,-81.9,1.031,2.097
2411480,A1,2.450,-81.7,1.039,2.105
2411600,A3,1.540,-82.2,1.039,2.105
2411620,A2,2.850,-82.4,1.009,2.105
2411630,A1,2.410,-82.7,0.974,2.073
2411750,A3,1.520,-82.0,0.974,2.083
2411770,A2,2.850,-81.8,0.974,2.083
2412050,A3,1.550,-81.7,0.974,2.068
2412070,A2,2.840,-81.7,0.984,2.068
2412080,A1,2.410,-82.3,0.984,2.068
2412200,A3,1.550,-81.1,0.984,2.068
2412220,A2,2.860,-82.1,0.963,2.068
2412230,A1,2.440,-81.8,0.990,2.092
2412350,A3,1.540,-81.5,0.990,2.097
2412370,A2,2.840,-82.1,1.010,2.097
2412380,A1,2.420,-82.2,0.993,2.081
2412500,A3,1.530,-81.1,0.993,2.086
2412520,A2,2.870,-81.7,0.962,2.086
2412530,A1,2.430,-82.3,0.971,2.094
2412650,A3,1.570,-81.5,0.971,2.073
2412670,A2,2.830,-81.8,1.012,2.073
2412680,A1,2.420,-82.0,1.003,2.065
2412800,A3,1.540,-81.4,1.003,2.081
2412820,A2,2.850,-82.3,0.982,2.081
2412830,A1,2.430,-82.2,0.991,2.089
2412950,A3,1.520,-81.8,0.991,2.099
2412970,A2,2.860,-82.2,0.981,2.099
2412980,A1,2.410,-81.9,0.963,2.083
2413100,A3,1.530,-81.7,0.963,2.078
2413120,A2,2.840,-82.1,0.984,2.078
2413130,A1,2.390,-82.2,0.967,2.062
2413250,A3,1.550,-81.3,0.967,2.052
2413280,A1,2.410,-82.4,0.984,2.068
2413430,A1,2.420,-82.4,0.993,2.076
2413550,A3,1.520,-81.4,0.993,2.091
2413570,A2,2.860,-81.8,0.972,2.091
2413580,A1,2.450,-81.8,0.998,2.115
2413700,A3,1.530,-81.1,0.998,2.110
2413720,A2,2.870,-82.1,0.988,2.110
2413730,A1,2.420,-82.1,0.962,2.086
2414020,A2,2.850,-82.0,0.982,2.086
2414030,A1,2.420,-82.3,0.982,2.086
2414170,A2,2.860,-81.8,0.972,2.086
2414180,A1,2.430,-82.2,0.981,2.094
2414300,A3,1.540,-81.5,0.981,2.089
2414320,A2,2.850,-82.4,0.991,2.089
2414600,A3,1.530,-80.8,0.991,2.094
2414620,A2,2.840,-82.0,1.001,2.094
2414630,A1,2.430,-82.4,1.001,2.094
2414750,A3,1.550,-81.2,1.001,2.084
2414770,A2,2.830,-82.0,1.012,2.084
2414780,A1,2.440,-82.2,1.020,2.092
2414900,A3,1.500,-80.7,1.020,2.117
2414920,A2,2.830,-82.0,1.020,2.117
2414930,A1,2.430,-82.4,1.012,2.109
2415050,A3,1.540,-81.5,1.012,2.089
2415070,A2,2.820,-81.8,1.022,2.089
2415080,A1,2.410,-82.9,1.004,2.073
2415200,A3,1.560,-81.2,1.004,2.062
2415220,A2,2.870,-82.2,0.953,2.062
2415230,A1,2.410,-82.6,0.953,2.062
2415350,A3,1.570,-80.9,0.953,2.057
2415370,A2,2.860,-82.3,0.963,2.057
2415380,A1,2.420,-82.7,0.972,2.065
2415500,A3,1.550,-80.6,0.972,2.076
2415520,A2,2.840,-82.3,0.993,2.076
2415530,A1,2.410,-83.2,0.984,2.068
2415650,A3,1.540,-80.7,0.984,2.073
2415670,A2,2.820,-82.0,1.004,2.073
2415680,A1,2.420,-82.5,1.013,2.081
2415800,A3,1.570,-81.2,1.013,2.065
2415820,A2,2.840,-82.1,0.993,2.065
2415830,A1,2.440,-82.1,1.010,2.081
2415950,A3,1.570,-81.9,1.010,2.081
2415970,A2,2.830,-81.9,1.020,2.081
2415980,A1,2.430,-81.4,1.012,2.073
2416100,A3,1.530,-81.7,1.012,2.094
2416120,A2,2.850,-82.1,0.991,2.094
2416130,A1,2.440,-81.7,1.000,2.102
2416250,A3,1.530,-81.1,1.000,2.102
2416270,A2,2.820,-81.6,1.031,2.102
2416280,A1,2.430,-81.9,1.022,2.094
2416400,A3,1.550,-81.0,1.022,2.084
2416420,A2,2.830,-82.0,1.012,2.084
2416430,A1,2.440,-81.7,1.020,2.092
2416550,A3,1.550,-81.2,1.020,2.092
2416570,A2,2.840,-82.0,1.010,2.092
2416580,A1,2.470,-81.5,1.037,2.116
2416700,A3,1.540,-81.7,1.037,2.122
2416720,A2,2.830,-82.1,1.047,2.122
2416730,A1,2.440,-81.9,1.020,2.097
2416850,A3,1.520,-81.6,1.020,2.107
2416870,A2,2.840,-81.9,1.010,2.107
2416880,A1,2.430,-82.2,1.001,2.099
2417150,A3,1.540,-81.6,1.001,2.089
2417170,A2,2.830,-82.1,1.012,2.089
2417180,A1,2.410,-82.7,0.994,2.073
2417300,A3,1.540,-81.3,0.994,2.073
2417320,A2,2.830,-82.1,0.994,2.073
2417330,A1,2.390,-82.3,0.977,2.057
2417450,A3,1.540,-80.9,0.977,2.057
2417470,A2,2.850,-82.2,0.956,2.057
2417480,A1,2.420,-82.4,0.982,2.081
2417600,A3,1.540,-81.1,0.982,2.081
2417620,A2,2.840,-82.0,0.993,2.081
2417630,A1,2.410,-82.7,0.984,2.073
2417750,A3,1.550,-81.7,0.984,2.068
2417770,A2,2.840,-82.0,0.984,2.068
2417780,A1,2.420,-82.8,0.993,2.076
2417900,A3,1.510,-81.3,0.993,2.096
2417920,A2,2.820,-82.0,1.013,2.096
2417930,A1,2.440,-82.2,1.031,2.112
2418050,A3,1.540,-81.3,1.031,2.097
2418070,A2,2.840,-81.9,1.010,2.097
2418080,A1,2.420,-82.2,0.993,2.081
2418200,A3,1.560,-81.5,0.993,2.070
2418220,A2,2.840,-81.9,0.993,2.070
2418230,A1,2.420,-82.2,0.993,2.070
2418350,A3,1.540,-81.2,0.993,2.081
2418370,A2,2.850,-81.5,0.982,2.081
2418380,A1,2.430,-82.2,0.991,2.089
2418500,A3,1.520,-81.2,0.991,2.099
2418520,A2,2.840,-82.1,1.001,2.099
2418530,A1,2.430,-81.8,1.001,2.099
2418650,A3,1.550,-81.0,1.001,2.084
2418670,A2,2.860,-82.2,0.981,2.084
2418680,A1,2.410,-82.5,0.963,2.068
2418800,A3,1.540,-81.5,0.963,2.073
2418820,A2,2.840,-82.1,0.984,2.073
2418830,A1,2.440,-82.4,1.010,2.097
2418950,A3,1.540,-81.4,1.010,2.097
2418970,A2,2.850,-82.0,1.000,2.097
2418980,A1,2.410,-82.6,0.974,2.073
2419100,A3,1.530,-81.5,0.974,2.078
2419120,A2,2.860,-82.3,0.963,2.078
2419130,A1,2.410,-82.4,0.963,2.078
2419250,A3,1.540,-81.3,0.963,2.073
2419270,A2,2.840,-81.9,0.984,2.073
2419280,A1,2.430,-82.6,1.001,2.089
2419400,A3,1.550,-81.7,1.001,2.084
2419420,A2,2.840,-82.0,1.001,2.084
2419430,A1,2.430,-82.2,1.001,2.084
2419550,A3,1.540,-81.8,1.001,2.089
2419570,A2,2.880,-82.1,0.960,2.089
2419850,A3,1.550,-81.2,0.960,2.084
2419870,A2,2.850,-82.1,0.991,2.084
2419880,A1,2.410,-83.2,0.974,2.068
2420300,A3,1.540,-81.1,0.974,2.073
2420320,A2,2.850,-81.9,0.974,2.073
2420330,A1,2.400,-83.1,0.965,2.065
2420450,A3,1.550,-81.3,0.965,2.060
2420470,A2,2.840,-82.2,0.975,2.060
2420480,A1,2.420,-82.8,0.993,2.076
2420600,A3,1.530,-81.2,0.993,2.086
2420620,A2,2.840,-81.8,0.993,2.086
2420630,A1,2.420,-82.9,0.993,2.086
2420750,A3,1.520,-81.3,0.993,2.091
2420770,A2,2.870,-82.2,0.962,2.091
2420780,A1,2.400,-82.6,0.945,2.075
2420900,A3,1.520,-81.5,0.945,2.075
2420920,A2,2.860,-81.9,0.955,2.075
2420930,A1,2.440,-82.2,0.990,2.107
2421050,A3,1.550,-81.3,0.990,2.092
2421070,A2,2.830,-82.2,1.020,2.092
2421080,A1,2.420,-82.4,1.003,2.076
2421200,A3,1.550,-81.6,1.003,2.076
2421220,A2,2.820,-82.0,1.013,2.076
2421230,A1,2.450,-82.3,1.039,2.100
2421350,A3,1.500,-82.0,1.039,2.125
2421370,A2,2.830,-81.7,1.029,2.125
2421380,A1,2.410,-82.7,0.994,2.093
2421500,A3,1.520,-82.2,0.994,2.083
2421520,A2,2.830,-81.7,0.994,2.083
2421530,A1,2.390,-82.0,0.977,2.067
2421650,A3,1.520,-81.8,0.977,2.067
