timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
4572650,A2,0.370,-82.4,2.816,0.575
4572770,A3,3.730,-82.7,2.816,0.525
4572790,A1,2.840,-88.1,2.816,0.525
4572800,A2,0.360,-83.3,2.817,0.525
4572920,A3,3.700,-81.8,2.817,0.563
4572940,A1,2.840,-83.7,2.817,0.563
4572950,A2,0.350,-83.2,2.819,0.563
4573220,A3,3.710,-82.6,2.819,0.550
4573240,A1,2.850,-84.9,2.829,0.560
4573250,A2,0.350,-82.4,2.829,0.560
4573370,A3,3.680,-82.2,2.829,0.597
4573390,A1,2.860,-85.0,2.839,0.606
4573400,A2,0.320,-83.0,2.843,0.606
4573520,A3,3.680,-82.8,2.843,0.606
4573540,A1,2.880,-84.9,2.863,0.625
4573550,A2,0.360,-82.0,2.858,0.625
4573670,A3,3.680,-82.5,2.858,0.625
4573690,A1,2.910,-84.7,2.890,0.654
4573700,A2,0.330,-82.1,2.893,0.654
4573820,A3,3.690,-82.0,2.893,0.642
4573840,A1,2.850,-85.1,2.831,0.584
4573850,A2,0.350,-83.2,2.829,0.584
4573970,A3,3.670,-82.4,2.829,0.609
4573990,A1,2.860,-84.4,2.839,0.618
4574000,A2,0.340,-82.6,2.840,0.618
4574120,A3,3.720,-81.3,2.840,0.557
4574140,A1,2.910,-84.8,2.892,0.605
4574150,A2,0.330,-82.2,2.893,0.605
4574270,A3,3.700,-81.4,2.893,0.630
4574290,A1,2.840,-84.5,2.821,0.563
4574300,A2,0.320,-82.6,2.822,0.563
4574420,A3,3.700,-81.9,2.822,0.563
4574440,A1,2.790,-84.1,2.772,0.516
4574450,A2,0.340,-82.8,2.769,0.516
4574570,A3,3.700,-81.7,2.769,0.516
4574590,A1,2.780,-84.2,2.759,0.506
4574600,A2,0.320,-82.9,2.762,0.506
4574720,A3,3.660,-82.5,2.762,0.555
4574740,A1,2.870,-85.3,2.853,0.640
4574750,A2,0.360,-81.9,2.848,0.640
4574870,A3,3.690,-82.5,2.848,0.603
4574890,A1,2.800,-84.1,2.777,0.537
4574900,A2,0.350,-82.0,2.778,0.537
4575020,A3,3.700,-82.3,2.778,0.525
4575040,A1,2.850,-84.4,2.829,0.572
4575050,A2,0.350,-83.1,2.829,0.572
4575170,A3,3.660,-83.3,2.829,0.621
4575190,A1,2.830,-83.9,2.808,0.602
4575200,A2,0.330,-82.5,2.811,0.602
4575320,A3,3.730,-82.0,2.811,0.516
4575340,A1,2.850,-83.7,2.831,0.535
4575350,A2,0.350,-83.2,2.829,0.535
4575470,A3,3.680,-82.2,2.829,0.597
4575490,A1,2.870,-84.2,2.849,0.616
4575500,A2,0.370,-82.5,2.847,0.616
4575620,A3,3.680,-82.2,2.847,0.616
4575640,A1,2.870,-83.8,2.847,0.616
4575650,A2,0.330,-83.3,2.852,0.616
4575770,A3,3.730,-81.5,2.852,0.554
4575790,A1,2.960,-83.3,2.946,0.641
4575800,A2,0.360,-82.5,2.943,0.641
4575920,A3,3.680,-81.5,2.943,0.703
4575940,A1,2.880,-82.5,2.858,0.625
4575950,A2,0.340,-82.7,2.861,0.625
4576070,A3,3.720,-82.2,2.861,0.576
4576090,A1,2.870,-83.0,2.851,0.566
4576100,A2,0.330,-83.2,2.852,0.566
4576370,A3,3.680,-81.6,2.852,0.616
4576390,A1,2.830,-83.9,2.811,0.578
4576400,A2,0.340,-82.8,2.810,0.578
4576520,A3,3.680,-81.6,2.810,0.578
4576540,A1,2.820,-83.9,2.799,0.568
4576550,A2,0.360,-82.6,2.797,0.568
4576670,A3,3.700,-82.9,2.797,0.544
4576690,A1,2.820,-84.4,2.797,0.544
4576700,A2,0.330,-82.1,2.801,0.544
4576820,A3,3.670,-82.2,2.801,0.581
4576840,A1,2.830,-88.2,2.811,0.590
4576850,A2,0.360,-81.9,2.807,0.590
4576970,A3,3.730,-81.6,2.807,0.516
4576990,A1,2.830,-83.4,2.807,0.516
4577000,A2,0.330,-82.4,2.811,0.516
4577120,A3,3.700,-82.1,2.811,0.553
4577140,A1,2.820,-83.3,2.801,0.544
4577150,A2,0.350,-82.6,2.798,0.544
4577270,A3,3.700,-82.0,2.798,0.544
4577290,A1,2.850,-83.2,2.829,0.572
4577300,A2,0.360,-82.7,2.828,0.572
4577420,A3,3.730,-81.9,2.828,0.535
4577440,A1,2.870,-83.9,2.848,0.554
4577450,A2,0.350,-82.8,2.849,0.554
4577570,A3,3.670,-82.3,2.849,0.628
4577590,A1,2.850,-84.2,2.829,0.609
4577600,A2,0.350,-82.8,2.829,0.609
4577720,A3,3.700,-81.5,2.829,0.572
4577740,A1,2.920,-84.9,2.901,0.639
4577750,A2,0.350,-82.5,2.901,0.639
4577870,A3,3.700,-82.8,2.901,0.639
4577890,A1,2.870,-84.2,2.849,0.591
4577900,A2,0.410,-83.6,2.841,0.591
4578020,A3,3.680,-82.2,2.841,0.616
4578040,A1,2.850,-84.2,2.821,0.597
4578050,A2,0.330,-83.0,2.831,0.597
4578170,A3,3.710,-82.6,2.831,0.560
4578200,A2,0.370,-82.5,2.826,0.560
4578350,A2,0.340,-81.9,2.830,0.560
4578470,A3,3.700,-82.3,2.830,0.572
4578490,A1,2.870,-83.9,2.851,0.591
4578500,A2,0.350,-82.2,2.849,0.591
4578620,A3,3.700,-81.3,2.849,0.591
4578640,A1,2.830,-83.7,2.808,0.553
4578650,A2,0.360,-82.7,2.807,0.553
4578770,A3,3.720,-81.4,2.807,0.528
4578790,A1,2.880,-83.3,2.858,0.576
4578800,A2,0.330,-82.2,2.862,0.576
4578920,A3,3.730,-80.7,2.862,0.564
4578940,A1,2.860,-83.5,2.842,0.544
4578950,A2,0.350,-82.7,2.839,0.544
4579070,A3,3.700,-81.4,2.839,0.582
4579090,A1,2.840,-84.0,2.819,0.563
4579100,A2,0.350,-82.6,2.819,0.563
4579220,A3,3.730,-82.1,2.819,0.525
4579240,A1,2.920,-84.2,2.901,0.602
4579250,A2,0.360,-82.2,2.900,0.602
4579520,A3,3.700,-81.8,2.900,0.639
4579540,A1,2.840,-83.9,2.817,0.563
4579550,A2,0.370,-82.0,2.816,0.563
4579670,A3,3.710,-82.3,2.816,0.550
4579690,A1,2.880,-84.7,2.857,0.588
4579700,A2,0.370,-81.9,2.857,0.588
4579820,A3,3.720,-82.7,2.857,0.576
4579840,A1,2.860,-83.3,2.837,0.557
4579850,A2,0.380,-81.9,2.835,0.557
4579970,A3,3.700,-82.3,2.835,0.582
4579990,A1,2.830,-84.0,2.804,0.553
4580000,A2,0.380,-81.9,2.804,0.553
4580120,A3,3.690,-82.3,2.804,0.565
4580140,A1,2.890,-83.8,2.866,0.623
4580150,A2,0.360,-83.0,2.869,0.623
4580270,A3,3.710,-82.0,2.869,0.598
4580290,A1,2.860,-84.3,2.838,0.569
4580300,A2,0.380,-82.6,2.835,0.569
4580420,A3,3.700,-82.0,2.835,0.582
4580440,A1,2.870,-84.2,2.845,0.591
4580720,A3,3.660,-82.5,2.845,0.640
4580740,A1,2.810,-83.7,2.784,0.583
4580750,A2,0.350,-82.8,2.788,0.583
4580870,A3,3.710,-81.8,2.788,0.522
4580890,A1,2.830,-84.1,2.808,0.541
4580900,A2,0.350,-82.2,2.808,0.541
4581020,A3,3.720,-82.9,2.808,0.528
4581040,A1,2.840,-84.4,2.819,0.538
4581320,A3,3.690,-82.7,2.819,0.575
4581340,A1,2.860,-84.4,2.839,0.594
4581350,A2,0.350,-82.0,2.839,0.594
4581470,A3,3.690,-84.2,2.839,0.594
4581490,A1,2.840,-85.2,2.819,0.575
4581500,A2,0.350,-82.2,2.819,0.575
4581620,A3,3.700,-82.1,2.819,0.563
4581640,A1,2.870,-83.9,2.849,0.591
4581650,A2,0.380,-82.3,2.845,0.591
4581770,A3,3.710,-82.3,2.845,0.579
4581790,A1,2.890,-84.4,2.866,0.598
4581800,A2,0.370,-81.9,2.868,0.598
4581920,A3,3.690,-82.2,2.868,0.623
4581940,A1,2.870,-84.1,2.847,0.603
4581950,A2,0.340,-82.1,2.851,0.603
4582070,A3,3.690,-82.7,2.851,0.603
4582090,A1,2.860,-84.3,2.840,0.594
4582100,A2,0.360,-82.1,2.838,0.594
4582220,A3,3.700,-82.1,2.838,0.582
4582240,A1,2.870,-84.5,2.848,0.591
4582250,A2,0.350,-82.0,2.849,0.591
4582370,A3,3.690,-82.1,2.849,0.603
4582390,A1,2.870,-84.2,2.849,0.603
4582400,A2,0.340,-81.9,2.851,0.603
4582670,A3,3.700,-82.0,2.851,0.591
4582690,A1,2.820,-84.4,2.799,0.544
4582700,A2,0.360,-81.9,2.797,0.544
4582820,A3,3.680,-82.9,2.797,0.568
4582840,A1,2.830,-84.3,2.807,0.578
4582850,A2,0.340,-82.2,2.810,0.578
4582970,A3,3.700,-82.7,2.810,0.553
4582990,A1,2.860,-84.2,2.840,0.582
4583000,A2,0.360,-82.6,2.838,0.582
4583120,A3,3.660,-82.2,2.838,0.631
4583140,A1,2.850,-84.7,2.828,0.621
4583150,A2,0.330,-83.1,2.831,0.621
4583270,A3,3.690,-82.7,2.831,0.584
4583300,A2,0.370,-82.1,2.826,0.584
4583450,A2,0.350,-82.4,2.829,0.584
4583570,A3,3.720,-83.0,2.829,0.547
4583590,A1,2.890,-84.7,2.870,0.586
4583600,A2,0.340,-82.4,2.871,0.586
4583720,A3,3.700,-82.6,2.871,0.610
4583740,A1,2.840,-84.4,2.820,0.563
4583750,A2,0.350,-82.3,2.819,0.563
4583870,A3,3.680,-82.3,2.819,0.587
4583890,A1,2.840,-84.2,2.819,0.587
4583900,A2,0.350,-82.3,2.819,0.587
4584020,A3,3.670,-82.6,2.819,0.599
4584040,A1,2.850,-84.1,2.829,0.609
4584050,A2,0.380,-82.4,2.825,0.609
4584170,A3,3.680,-82.3,2.825,0.597
4584200,A2,0.350,-82.9,2.829,0.597
4584350,A2,0.320,-82.2,2.832,0.597
4584470,A3,3.690,-82.3,2.832,0.584
4584490,A1,2.860,-84.4,2.843,0.594
4584500,A2,0.340,-82.4,2.840,0.594
4584620,A3,3.660,-82.1,2.840,0.631
4584640,A1,2.820,-84.2,2.799,0.593
4584650,A2,0.350,-82.6,2.798,0.593
4584770,A3,3.690,-82.2,2.798,0.556
4584790,A1,2.880,-84.2,2.860,0.613
4584800,A2,0.370,-82.6,2.857,0.613
4584920,A3,3.690,-82.1,2.857,0.613
4584940,A1,2.850,-84.4,2.826,0.584
4584950,A2,0.360,-82.7,2.828,0.584
4585070,A3,3.670,-82.0,2.828,0.609
4585090,A1,2.820,-83.9,2.797,0.581
4585100,A2,0.330,-82.8,2.801,0.581
4585220,A3,3.690,-82.2,2.801,0.556
4585240,A1,2.880,-84.0,2.862,0.613
4585250,A2,0.330,-82.9,2.862,0.613
4585370,A3,3.690,-82.6,2.862,0.613
4585390,A1,2.910,-84.1,2.893,0.642
4585400,A2,0.340,-81.6,2.892,0.642
4585520,A3,3.680,-82.0,2.892,0.654
4585540,A1,2.870,-84.2,2.851,0.616
4585550,A2,0.370,-82.1,2.847,0.616
4585840,A1,2.830,-84.2,2.806,0.578
4585850,A2,0.360,-82.5,2.807,0.578
4585990,A1,2.850,-84.2,2.828,0.597
4586000,A2,0.340,-82.6,2.830,0.597
4586120,A3,3.700,-82.0,2.830,0.572
4586140,A1,2.880,-84.3,2.861,0.601
4586150,A2,0.360,-83.2,2.858,0.601
4586270,A3,3.700,-82.0,2.858,0.601
4586290,A1,2.850,-84.5,2.828,0.572
4586300,A2,0.360,-82.9,2.828,0.572
4586420,A3,3.680,-82.9,2.828,0.597
4586440,A1,2.850,-84.4,2.828,0.597
4586450,A2,0.360,-82.2,2.828,0.597
4586570,A3,3.670,-82.4,2.828,0.609
4586590,A1,2.850,-84.2,2.828,0.609
4586600,A2,0.330,-82.0,2.831,0.609
4586720,A3,3.680,-82.7,2.831,0.597
4586740,A1,2.850,-84.6,2.831,0.597
4586750,A2,0.360,-81.9,2.828,0.597
4586870,A3,3.720,-82.8,2.828,0.547
4586890,A1,2.830,-84.1,2.807,0.528
4586900,A2,0.340,-81.9,2.810,0.528
4587020,A3,3.670,-82.7,2.810,0.590
4587040,A1,2.880,-84.0,2.861,0.638
4587050,A2,0.340,-82.2,2.861,0.638
4587170,A3,3.680,-81.9,2.861,0.625
4587190,A1,2.840,-84.5,2.820,0.587
4587200,A2,0.350,-82.8,2.819,0.587
4587320,A3,3.700,-81.7,2.819,0.563
4587340,A1,2.860,-83.8,2.839,0.582
4587350,A2,0.380,-83.2,2.835,0.582
4587470,A3,3.680,-81.7,2.835,0.606
4587490,A1,2.890,-83.7,2.866,0.635
4587500,A2,0.360,-82.3,2.869,0.635
4587620,A3,3.720,-82.3,2.869,0.586
4587640,A1,2.900,-83.6,2.879,0.595
4587650,A2,0.360,-82.5,2.879,0.595
4587770,A3,3.690,-82.3,2.879,0.632
4587790,A1,2.840,-83.7,2.817,0.575
4587800,A2,0.340,-82.1,2.820,0.575
4587920,A3,3.690,-81.7,2.820,0.575
4587940,A1,2.910,-83.4,2.892,0.642
4587950,A2,0.360,-82.5,2.890,0.642
4588070,A3,3.700,-81.4,2.890,0.630
4588090,A1,2.890,-84.0,2.869,0.610
4588100,A2,0.360,-82.7,2.869,0.610
4588220,A3,3.680,-81.5,2.869,0.635
4588240,A1,2.870,-83.7,2.848,0.616
4588250,A2,0.330,-82.1,2.852,0.616
4588370,A3,3.680,-82.0,2.852,0.616
4588390,A1,2.890,-83.6,2.873,0.635
4588400,A2,0.330,-82.3,2.873,0.635
4588520,A3,3.700,-81.4,2.873,0.610
4588540,A1,2.820,-87.8,2.801,0.544
4588550,A2,0.350,-82.9,2.798,0.544
4588670,A3,3.670,-82.3,2.798,0.581
4588690,A1,2.860,-83.6,2.839,0.618
4588700,A2,0.340,-82.2,2.840,0.618
4588970,A3,3.690,-81.9,2.840,0.594
4588990,A1,2.850,-83.5,2.830,0.584
4589000,A2,0.330,-82.9,2.831,0.584
4589120,A3,3.700,-82.5,2.831,0.572
4589140,A1,2.890,-83.4,2.873,0.610
4589150,A2,0.350,-82.9,2.870,0.610
4589290,A1,2.890,-84.0,2.870,0.610
4589300,A2,0.360,-83.1,2.869,0.610
4589440,A1,2.910,-83.8,2.890,0.630
4589450,A2,0.350,-82.6,2.891,0.630
4589570,A3,3.680,-81.7,2.891,0.654
4589590,A1,2.890,-83.5,2.870,0.635
4589600,A2,0.360,-81.8,2.869,0.635
4589720,A3,3.710,-81.4,2.869,0.598
4589740,A1,2.890,-83.4,2.869,0.598
4589750,A2,0.320,-82.0,2.874,0.598
4589870,A3,3.680,-82.0,2.874,0.635
4589890,A1,2.870,-83.7,2.853,0.616
4589900,A2,0.350,-82.2,2.849,0.616
4590020,A3,3.710,-82.1,2.849,0.579
4590040,A1,2.890,-84.1,2.870,0.598
4590050,A2,0.340,-81.9,2.871,0.598
4590170,A3,3.690,-82.2,2.871,0.623
4590190,A1,2.890,-83.6,2.871,0.623
4590200,A2,0.350,-82.2,2.870,0.623
4590320,A3,3.700,-82.4,2.870,0.610
4590340,A1,2.850,-83.3,2.829,0.572
4590350,A2,0.360,-82.8,2.828,0.572
4590470,A3,3.690,-81.4,2.828,0.584
4590490,A1,2.890,-83.2,2.869,0.623
4590500,A2,0.340,-82.7,2.871,0.623
4590620,A3,3.710,-82.3,2.871,0.598
4590640,A1,2.890,-83.3,2.871,0.598
4590650,A2,0.330,-82.8,2.873,0.598
4590770,A3,3.710,-82.3,2.873,0.598
4590790,A1,2.880,-83.6,2.862,0.588
4590800,A2,0.410,-82.3,2.852,0.588
4590920,A3,3.710,-81.7,2.852,0.588
4590940,A1,2.880,-83.7,2.852,0.588
4590950,A2,0.360,-82.8,2.858,0.588
4591070,A3,3.690,-81.9,2.858,0.613
4591090,A1,2.860,-83.3,2.838,0.594
4591100,A2,0.360,-82.6,2.838,0.594
4591220,A3,3.710,-82.1,2.838,0.569
4591240,A1,2.840,-83.7,2.817,0.550
4591250,A2,0.350,-82.4,2.819,0.550
4591370,A3,3.730,-81.6,2.819,0.525
4591390,A1,2.880,-83.6,2.860,0.564
4591400,A2,0.330,-81.7,2.862,0.564
4591520,A3,3.690,-81.8,2.862,0.613
4591540,A1,2.930,-83.7,2.914,0.661
4591550,A2,0.360,-82.3,2.911,0.661
4591670,A3,3.690,-81.5,2.911,0.661
4591690,A1,2.880,-83.7,2.858,0.613
4591700,A2,0.370,-82.6,2.857,0.613
4591820,A3,3.700,-81.4,2.857,0.601
4591840,A1,2.870,-87.2,2.847,0.591
4591850,A2,0.340,-82.2,2.851,0.591
4592120,A3,3.720,-82.9,2.851,0.566
4592140,A1,2.860,-83.9,2.840,0.557
4592150,A2,0.350,-82.6,2.839,0.557
4592270,A3,3.680,-81.6,2.839,0.606
4592290,A1,2.840,-83.6,2.819,0.587
4592300,A2,0.340,-82.1,2.820,0.587
4592420,A3,3.690,-82.1,2.820,0.575
4592440,A1,2.900,-83.6,2.882,0.632
4592450,A2,0.350,-81.8,2.881,0.632
4592570,A3,3.720,-81.4,2.881,0.595
4592590,A1,2.870,-83.1,2.849,0.566
4592600,A2,0.310,-81.8,2.854,0.566
4592720,A3,3.710,-81.4,2.854,0.579
4592740,A1,2.890,-83.2,2.875,0.598
4592750,A2,0.350,-81.9,2.870,0.598
4592870,A3,3.720,-82.0,2.870,0.586
4592890,A1,2.890,-83.7,2.870,0.586
4592900,A2,0.380,-82.6,2.866,0.586
4593020,A3,3.700,-81.9,2.866,0.610
4593040,A1,2.890,-83.5,2.866,0.610
4593320,A3,3.710,-82.1,2.866,0.598
4593340,A1,2.840,-83.4,2.815,0.550
4593350,A2,0.330,-82.4,2.821,0.550
4593470,A3,3.690,-81.6,2.821,0.575
4593490,A1,2.890,-83.7,2.873,0.623
4593500,A2,0.390,-82.1,2.865,0.623
4593620,A3,3.710,-82.0,2.865,0.598
4593640,A1,2.880,-83.2,2.854,0.588
4593650,A2,0.340,-82.2,2.861,0.588
4593770,A3,3.710,-81.9,2.861,0.588
4593790,A1,2.840,-83.1,2.820,0.550
4593800,A2,0.370,-82.2,2.816,0.550
4593920,A3,3.690,-81.4,2.816,0.575
4593940,A1,2.910,-83.5,2.888,0.642
4593950,A2,0.350,-82.0,2.891,0.642
4594070,A3,3.690,-81.6,2.891,0.642
4594090,A1,2.880,-83.5,2.860,0.613
4594100,A2,0.380,-82.1,2.856,0.613
4594220,A3,3.690,-81.8,2.856,0.613
4594240,A1,2.870,-83.5,2.845,0.603
4594250,A2,0.370,-82.6,2.847,0.603
4594370,A3,3.700,-82.0,2.847,0.591
4594390,A1,2.880,-83.4,2.857,0.601
4594400,A2,0.360,-82.8,2.858,0.601
4594520,A3,3.700,-81.7,2.858,0.601
4594540,A1,2.840,-87.7,2.817,0.563
4594550,A2,0.370,-82.1,2.816,0.563
4594670,A3,3.710,-82.4,2.816,0.550
4594690,A1,2.860,-84.1,2.837,0.569
4594700,A2,0.340,-82.1,2.840,0.569
4594820,A3,3.680,-82.0,2.840,0.606
4594840,A1,2.910,-83.7,2.892,0.654
4594850,A2,0.360,-81.9,2.890,0.654
4594970,A3,3.700,-82.3,2.890,0.630
4594990,A1,2.860,-83.5,2.838,0.582
4595000,A2,0.400,-82.5,2.832,0.582
4595270,A3,3.680,-81.8,2.832,0.606
4595290,A1,2.890,-83.6,2.863,0.635
4595300,A2,0.380,-82.7,2.866,0.635
4595420,A3,3.690,-81.8,2.866,0.623
4595440,A1,2.890,-83.6,2.866,0.623
4595450,A2,0.310,-81.8,2.875,0.623
4595570,A3,3.680,-81.8,2.875,0.635
4595590,A1,2.920,-83.4,2.906,0.664
4595600,A2,0.350,-81.7,2.901,0.664
4595720,A3,3.680,-82.1,2.901,0.664
4595740,A1,2.850,-83.6,2.829,0.597
4595750,A2,0.370,-82.0,2.826,0.597
4595870,A3,3.710,-82.2,2.826,0.560
4595890,A1,2.890,-83.6,2.868,0.598
4595900,A2,0.370,-82.1,2.868,0.598
4596020,A3,3.690,-81.5,2.868,0.623
4596040,A1,2.880,-83.9,2.857,0.613
4596050,A2,0.320,-82.9,2.863,0.613
4596170,A3,3.720,-82.0,2.863,0.576
4596190,A1,2.930,-83.7,2.916,0.624
4596200,A2,0.370,-82.8,2.909,0.624
4596320,A3,3.710,-81.5,2.909,0.637
4596340,A1,2.880,-83.4,2.857,0.588
4596350,A2,0.330,-82.7,2.862,0.588
4596470,A3,3.710,-81.7,2.862,0.588
4596490,A1,2.890,-83.3,2.873,0.598
4596500,A2,0.330,-82.5,2.873,0.598
4596620,A3,3.710,-81.9,2.873,0.598
4596640,A1,2.880,-83.6,2.862,0.588
4596650,A2,0.340,-83.2,2.861,0.588
4596770,A3,3.700,-81.5,2.861,0.601
4596790,A1,2.860,-83.7,2.840,0.582
4596800,A2,0.350,-83.2,2.839,0.582
4596920,A3,3.710,-81.4,2.839,0.569
4596940,A1,2.880,-83.6,2.860,0.588
4596950,A2,0.360,-82.8,2.858,0.588
4597070,A3,3.690,-81.5,2.858,0.613
4597090,A1,2.850,-83.7,2.828,0.584
4597100,A2,0.350,-82.4,2.829,0.584
4597220,A3,3.720,-82.0,2.829,0.547
4597240,A1,2.890,-83.7,2.870,0.586
4597250,A2,0.360,-82.6,2.869,0.586
4597370,A3,3.690,-81.4,2.869,0.623
4597390,A1,2.860,-83.8,2.838,0.594
4597400,A2,0.350,-82.6,2.839,0.594
4597520,A3,3.700,-82.1,2.839,0.582
4597540,A1,2.900,-83.5,2.881,0.620
4597550,A2,0.370,-81.8,2.878,0.620
4597670,A3,3.720,-81.8,2.878,0.595
4597690,A1,2.870,-83.3,2.847,0.566
4597700,A2,0.340,-83.1,2.851,0.566
4597820,A3,3.690,-82.1,2.851,0.603
4597840,A1,2.890,-83.4,2.871,0.623
4597850,A2,0.350,-82.1,2.870,0.623
4597970,A3,3.720,-81.9,2.870,0.586
4597990,A1,2.890,-83.5,2.870,0.586
4598000,A2,0.370,-82.8,2.868,0.586
4598120,A3,3.680,-81.6,2.868,0.635
4598140,A1,2.820,-83.7,2.796,0.568
4598150,A2,0.340,-82.8,2.799,0.568
4598420,A3,3.680,-82.0,2.799,0.568
4598440,A1,2.900,-83.3,2.882,0.645
4598450,A2,0.360,-82.2,2.879,0.645
4598570,A3,3.690,-82.6,2.879,0.632
4598590,A1,2.850,-83.6,2.828,0.584
4598600,A2,0.360,-81.9,2.828,0.584
4598720,A3,3.720,-81.9,2.828,0.547
4598740,A1,2.910,-83.8,2.890,0.605
4598750,A2,0.350,-82.4,2.891,0.605
4598870,A3,3.700,-81.4,2.891,0.630
4598890,A1,2.860,-83.7,2.839,0.582
4598900,A2,0.370,-81.8,2.837,0.582
4599020,A3,3.720,-81.2,2.837,0.557
4599040,A1,2.850,-87.8,2.826,0.547
4599050,A2,0.370,-81.9,2.826,0.547
4599170,A3,3.700,-81.3,2.826,0.572
4599190,A1,2.860,-83.6,2.837,0.582
4599200,A2,0.380,-82.5,2.835,0.582
4599320,A3,3.730,-81.3,2.835,0.544
4599340,A1,2.870,-88.0,2.845,0.554
4599350,A2,0.340,-81.9,2.851,0.554
4599470,A3,3.720,-81.4,2.851,0.566
4599490,A1,2.820,-83.4,2.799,0.519
4599500,A2,0.350,-82.8,2.798,0.519
4599620,A3,3.690,-81.6,2.798,0.556
4599640,A1,2.830,-83.9,2.808,0.565
4599650,A2,0.360,-82.6,2.807,0.565
4599770,A3,3.700,-81.4,2.807,0.553
4599790,A1,2.870,-83.9,2.848,0.591
4599800,A2,0.350,-82.2,2.849,0.591
4599920,A3,3.710,-81.9,2.849,0.579
4599940,A1,2.840,-83.3,2.819,0.550
4599950,A2,0.370,-82.3,2.816,0.550
4600070,A3,3.710,-81.6,2.816,0.550
4600090,A1,2.890,-87.7,2.868,0.598
4600100,A2,0.340,-82.6,2.871,0.598
4600240,A1,2.880,-83.6,2.861,0.588
4600250,A2,0.350,-83.0,2.860,0.588
4600390,A1,2.840,-83.9,2.819,0.550
4600400,A2,0.320,-82.1,2.822,0.550
4600520,A3,3.700,-81.8,2.822,0.563
4600540,A1,2.910,-87.6,2.895,0.630
