timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
1592780,A1,1.390,-81.4,1.011,0.789
1592900,A3,2.500,-81.1,1.011,0.780
1592920,A2,2.000,-84.0,1.018,0.780
1592930,A1,1.400,-81.0,1.023,0.785
1593050,A3,2.480,-81.2,1.023,0.802
1593070,A2,1.990,-83.9,1.030,0.802
1593080,A1,1.400,-81.2,1.030,0.802
1593200,A3,2.500,-81.7,1.030,0.785
1593220,A2,2.010,-83.6,1.016,0.785
1593230,A1,1.390,-81.1,1.011,0.780
1593350,A3,2.490,-81.6,1.011,0.789
1593370,A2,2.000,-83.4,1.018,0.789
1593380,A1,1.380,-81.4,1.013,0.784
1593500,A3,2.490,-81.3,1.013,0.784
1593520,A2,1.980,-84.1,1.027,0.784
1593530,A1,1.400,-81.1,1.037,0.793
1593650,A3,2.470,-81.1,1.037,0.810
1593670,A2,2.010,-83.9,1.016,0.810
1593680,A1,1.390,-81.2,1.011,0.805
1593800,A3,2.470,-81.2,1.011,0.805
1593820,A2,1.980,-83.5,1.032,0.805
1593830,A1,1.410,-81.3,1.042,0.815
1593950,A3,2.510,-81.8,1.042,0.781
1593970,A2,2.000,-83.7,1.028,0.781
1593980,A1,1.390,-80.9,1.018,0.772
1594100,A3,2.450,-81.3,1.018,0.822
1594120,A2,1.980,-83.9,1.032,0.822
1594130,A1,1.390,-81.3,1.032,0.822
1594250,A3,2.480,-81.4,1.032,0.797
1594270,A2,2.000,-83.3,1.018,0.797
1594280,A1,1.410,-80.8,1.028,0.806
1594400,A3,2.490,-81.4,1.028,0.798
1594420,A2,2.010,-84.0,1.021,0.798
1594430,A1,1.380,-81.1,1.006,0.784
1594550,A3,2.490,-81.2,1.006,0.784
1594570,A2,1.990,-83.6,1.020,0.784
1594580,A1,1.380,-80.9,1.020,0.784
1594700,A3,2.500,-82.0,1.020,0.776
1594720,A2,2.000,-83.8,1.013,0.776
1594730,A1,1.380,-81.2,1.013,0.776
1595000,A3,2.500,-81.6,1.013,0.776
1595020,A2,2.000,-84.2,1.013,0.776
1595030,A1,1.400,-81.2,1.023,0.785
1595150,A3,2.470,-81.8,1.023,0.810
1595170,A2,1.990,-83.8,1.030,0.810
1595180,A1,1.390,-81.5,1.025,0.805
1595300,A3,2.510,-82.0,1.025,0.772
1595320,A2,2.000,-84.0,1.018,0.772
1595330,A1,1.370,-81.2,1.008,0.763
1595450,A3,2.510,-81.2,1.008,0.763
1595470,A2,1.990,-83.6,1.015,0.763
1595480,A1,1.370,-81.3,1.015,0.763
1595600,A3,2.500,-81.8,1.015,0.771
1595620,A2,1.980,-84.1,1.022,0.771
1595630,A1,1.370,-81.3,1.022,0.771
1595750,A3,2.480,-81.7,1.022,0.788
1595770,A2,2.030,-83.9,0.986,0.788
1595780,A1,1.400,-81.3,1.001,0.802
1595900,A3,2.490,-81.1,1.001,0.793
1595920,A2,2.000,-83.4,1.023,0.793
1595930,A1,1.390,-80.9,1.018,0.789
1596050,A3,2.510,-81.8,1.018,0.772
1596070,A2,1.980,-83.9,1.032,0.772
1596080,A1,1.400,-81.3,1.037,0.777
1596200,A3,2.490,-81.8,1.037,0.793
1596220,A2,1.990,-83.8,1.030,0.793
1596230,A1,1.390,-80.9,1.025,0.789
1596350,A3,2.500,-81.9,1.025,0.780
1596370,A2,1.990,-83.5,1.025,0.780
1596380,A1,1.430,-81.2,1.046,0.799
1596500,A3,2.500,-81.0,1.046,0.799
1596520,A2,1.980,-83.6,1.053,0.799
1596530,A1,1.410,-81.5,1.042,0.790
1596650,A3,2.500,-81.6,1.042,0.790
1596670,A2,2.010,-83.6,1.021,0.790
1596680,A1,1.390,-81.3,1.011,0.780
1596800,A3,2.490,-80.9,1.011,0.789
1596820,A2,2.000,-83.5,1.018,0.789
1596830,A1,1.410,-80.6,1.028,0.798
1596950,A3,2.490,-81.4,1.028,0.798
1596970,A2,2.000,-83.8,1.028,0.798
1596980,A1,1.390,-81.1,1.018,0.789
1597100,A3,2.510,-81.6,1.018,0.772
1597120,A2,1.990,-83.4,1.025,0.772
1597130,A1,1.390,-81.2,1.025,0.772
1597250,A3,2.490,-81.4,1.025,0.789
1597270,A2,2.000,-83.9,1.018,0.789
1597280,A1,1.370,-81.1,1.008,0.779
1597400,A3,2.520,-81.4,1.008,0.754
1597420,A2,1.990,-84.1,1.015,0.754
1597430,A1,1.400,-81.2,1.030,0.768
1597550,A3,2.510,-81.8,1.030,0.777
1597570,A2,2.000,-84.1,1.023,0.777
1597580,A1,1.390,-81.1,1.018,0.772
1597700,A3,2.490,-81.8,1.018,0.789
1597720,A2,1.990,-83.4,1.025,0.789
1597730,A1,1.370,-81.2,1.015,0.779
1597850,A3,2.490,-81.6,1.015,0.779
1597870,A2,2.000,-83.4,1.008,0.779
1597880,A1,1.400,-81.2,1.023,0.793
1598150,A3,2.510,-81.2,1.023,0.777
1598170,A2,2.010,-83.6,1.016,0.777
1598180,A1,1.390,-81.1,1.011,0.772
1598300,A3,2.500,-81.7,1.011,0.780
1598320,A2,2.000,-83.5,1.018,0.780
1598330,A1,1.380,-81.2,1.013,0.776
1598450,A3,2.500,-81.1,1.013,0.776
1598470,A2,1.990,-83.4,1.020,0.776
1598480,A1,1.390,-81.2,1.025,0.780
1598600,A3,2.490,-81.7,1.025,0.789
1598620,A2,1.990,-84.0,1.025,0.789
1598630,A1,1.370,-81.1,1.015,0.779
1598770,A2,1.990,-84.1,1.015,0.779
1598780,A1,1.410,-80.9,1.035,0.798
1598920,A2,2.000,-83.7,1.028,0.798
1598930,A1,1.380,-81.0,1.013,0.784
1599050,A3,2.500,-81.5,1.013,0.776
1599070,A2,2.000,-83.7,1.013,0.776
1599080,A1,1.390,-81.2,1.018,0.780
1599200,A3,2.500,-81.4,1.018,0.780
1599220,A2,2.020,-84.1,1.004,0.780
1599230,A1,1.380,-81.4,0.999,0.776
1599350,A3,2.480,-81.7,0.999,0.792
1599370,A2,1.990,-83.7,1.020,0.792
1599380,A1,1.400,-80.9,1.030,0.802
1599500,A3,2.480,-81.3,1.030,0.802
1599520,A2,1.990,-83.6,1.030,0.802
1599530,A1,1.400,-81.1,1.030,0.802
1599650,A3,2.510,-81.2,1.030,0.777
1599670,A2,2.000,-83.6,1.023,0.777
1599680,A1,1.380,-80.8,1.013,0.767
1599800,A3,2.490,-81.1,1.013,0.784
1599820,A2,2.000,-84.1,1.013,0.784
1599830,A1,1.370,-81.3,1.008,0.779
1599950,A3,2.500,-81.5,1.008,0.771
1599970,A2,2.010,-83.6,1.001,0.771
1599980,A1,1.410,-81.3,1.021,0.790
1600100,A3,2.490,-81.6,1.021,0.798
1600120,A2,2.000,-84.0,1.028,0.798
1600130,A1,1.400,-80.8,1.023,0.793
1600250,A3,2.510,-81.3,1.023,0.777
1600270,A2,2.030,-83.6,1.001,0.777
1600280,A1,1.380,-81.2,0.991,0.767
1600400,A3,2.520,-81.4,0.991,0.759
1600420,A2,1.990,-83.8,1.020,0.759
1600430,A1,1.420,-80.7,1.040,0.778
1600550,A3,2.510,-81.4,1.040,0.786
1600570,A2,2.010,-84.2,1.026,0.786
1600580,A1,1.400,-81.2,1.016,0.777
1600700,A3,2.510,-81.8,1.016,0.777
1600720,A2,2.020,-83.4,1.009,0.777
1600730,A1,1.410,-81.2,1.014,0.781
1600850,A3,2.500,-81.4,1.014,0.790
1600870,A2,2.010,-84.1,1.021,0.790
1600880,A1,1.380,-81.3,1.006,0.776
1601000,A3,2.480,-81.4,1.006,0.792
1601020,A2,2.010,-84.0,1.006,0.792
1601030,A1,1.380,-80.6,1.006,0.792
1601300,A3,2.500,-81.4,1.006,0.776
1601320,A2,2.020,-83.7,0.999,0.776
1601330,A1,1.410,-81.2,1.014,0.790
1601450,A3,2.510,-81.5,1.014,0.781
1601470,A2,1.990,-83.7,1.035,0.781
1601480,A1,1.390,-81.0,1.025,0.772
1601600,A3,2.510,-82.0,1.025,0.772
1601620,A2,1.990,-83.6,1.025,0.772
1601630,A1,1.380,-81.0,1.020,0.767
1601750,A3,2.490,-81.5,1.020,0.784
1601770,A2,1.990,-83.9,1.020,0.784
1601780,A1,1.380,-81.3,1.020,0.784
1601900,A3,2.480,-81.6,1.020,0.792
1601920,A2,1.990,-83.5,1.020,0.792
1601930,A1,1.390,-81.3,1.025,0.797
1602050,A3,2.480,-81.7,1.025,0.797
1602070,A2,2.000,-83.8,1.018,0.797
1602080,A1,1.380,-81.2,1.013,0.792
1602200,A3,2.500,-81.4,1.013,0.776
1602220,A2,2.000,-83.3,1.013,0.776
1602230,A1,1.410,-81.3,1.028,0.790
1602350,A3,2.500,-81.9,1.028,0.790
1602370,A2,2.000,-83.5,1.028,0.790
1602380,A1,1.400,-81.4,1.023,0.785
1602500,A3,2.490,-81.3,1.023,0.793
1602520,A2,2.000,-83.6,1.023,0.793
1602530,A1,1.390,-80.9,1.018,0.789
1602650,A3,2.490,-81.2,1.018,0.789
1602670,A2,1.990,-83.8,1.025,0.789
1602950,A3,2.500,-81.6,1.025,0.780
1602970,A2,1.990,-83.4,1.025,0.780
1602980,A1,1.400,-81.1,1.030,0.785
1603100,A3,2.480,-81.4,1.030,0.802
1603120,A2,1.990,-84.0,1.030,0.802
1603130,A1,1.390,-81.3,1.025,0.797
1603250,A3,2.500,-83.2,1.025,0.780
1603270,A2,1.980,-84.0,1.032,0.780
1603280,A1,1.400,-81.8,1.037,0.785
1603400,A3,2.470,-81.2,1.037,0.810
1603420,A2,2.000,-83.8,1.023,0.810
1603430,A1,1.390,-81.1,1.018,0.805
1603550,A3,2.450,-81.2,1.018,0.822
1603570,A2,1.980,-84.0,1.032,0.822
1603580,A1,1.390,-81.2,1.032,0.822
1603700,A3,2.490,-81.6,1.032,0.789
1603720,A2,2.000,-83.8,1.018,0.789
1603730,A1,1.410,-81.2,1.028,0.798
1603850,A3,2.480,-81.3,1.028,0.806
1603870,A2,2.000,-83.6,1.028,0.806
1603880,A1,1.410,-81.3,1.028,0.806
1604000,A3,2.500,-81.4,1.028,0.790
1604020,A2,1.990,-83.6,1.035,0.790
1604030,A1,1.380,-81.0,1.020,0.776
1604150,A3,2.490,-81.2,1.020,0.784
1604170,A2,1.970,-83.6,1.035,0.784
1604180,A1,1.390,-80.9,1.039,0.789
1604450,A3,2.470,-81.3,1.039,0.805
1604470,A2,1.980,-83.7,1.032,0.805
1604480,A1,1.410,-81.3,1.042,0.815
1604600,A3,2.460,-81.2,1.042,0.823
1604620,A2,1.970,-84.0,1.050,0.823
1604630,A1,1.380,-81.4,1.035,0.809
1604750,A3,2.490,-81.2,1.035,0.784
1604770,A2,1.980,-83.9,1.027,0.784
1604780,A1,1.380,-80.8,1.027,0.784
1604900,A3,2.500,-81.5,1.027,0.776
1604920,A2,2.010,-83.6,1.006,0.776
1604930,A1,1.380,-81.1,1.006,0.776
1605050,A3,2.490,-81.3,1.006,0.784
1605070,A2,1.980,-83.5,1.027,0.784
1605080,A1,1.370,-81.3,1.022,0.779
1605200,A3,2.500,-81.2,1.022,0.771
1605220,A2,1.990,-83.5,1.015,0.771
1605230,A1,1.410,-81.1,1.035,0.790
1605350,A3,2.500,-81.4,1.035,0.790
1605370,A2,2.000,-84.1,1.028,0.790
1605380,A1,1.380,-81.2,1.013,0.776
1605500,A3,2.500,-81.6,1.013,0.776
1605520,A2,1.980,-83.5,1.027,0.776
1605530,A1,1.390,-81.1,1.032,0.780
1605650,A3,2.490,-81.8,1.032,0.789
1605670,A2,1.990,-83.7,1.025,0.789
1605680,A1,1.400,-81.2,1.030,0.793
1605800,A3,2.500,-81.7,1.030,0.785
1605820,A2,1.990,-84.1,1.030,0.785
1605830,A1,1.400,-81.3,1.030,0.785
1605950,A3,2.500,-80.9,1.030,0.785
1605970,A2,2.010,-84.0,1.016,0.785
1605980,A1,1.400,-81.1,1.016,0.785
1606100,A3,2.510,-81.2,1.016,0.777
1606120,A2,1.990,-84.5,1.030,0.777
1606130,A1,1.390,-80.3,1.025,0.772
1606250,A3,2.530,-80.7,1.025,0.755
1606270,A2,2.010,-84.4,1.011,0.755
1606280,A1,1.390,-81.0,1.011,0.755
1606400,A3,2.490,-81.8,1.011,0.789
1606420,A2,2.000,-83.8,1.018,0.789
1606430,A1,1.380,-81.3,1.013,0.784
1606550,A3,2.500,-81.1,1.013,0.776
1606570,A2,2.000,-84.2,1.013,0.776
1606580,A1,1.410,-81.2,1.028,0.790
1606700,A3,2.510,-81.4,1.028,0.781
1606720,A2,1.990,-83.9,1.035,0.781
1606730,A1,1.400,-80.6,1.030,0.777
1606850,A3,2.470,-81.8,1.030,0.810
1606870,A2,1.990,-83.9,1.030,0.810
1606880,A1,1.390,-81.5,1.025,0.805
1607000,A3,2.480,-81.3,1.025,0.797
1607020,A2,2.010,-84.5,1.011,0.797
1607030,A1,1.400,-80.9,1.016,0.802
1607150,A3,2.530,-80.4,1.016,0.760
1607170,A2,2.010,-83.3,1.016,0.760
1607180,A1,1.390,-80.7,1.011,0.755
1607300,A3,2.500,-80.3,1.011,0.780
1607320,A2,1.990,-83.7,1.025,0.780
1607330,A1,1.410,-81.0,1.035,0.790
1607600,A3,2.480,-82.1,1.035,0.806
1607620,A2,2.010,-83.0,1.021,0.806
1607630,A1,1.420,-81.0,1.026,0.811
1607750,A3,2.510,-82.1,1.026,0.786
1607770,A2,1.980,-83.9,1.048,0.786
1607780,A1,1.420,-80.8,1.048,0.786
1607900,A3,2.490,-82.7,1.048,0.803
1607920,A2,2.010,-83.7,1.026,0.803
1607930,A1,1.400,-81.1,1.016,0.793
1608050,A3,2.520,-82.0,1.016,0.768
1608070,A2,1.980,-83.7,1.037,0.768
1608080,A1,1.370,-80.9,1.022,0.754
1608200,A3,2.470,-81.7,1.022,0.796
1608220,A2,2.000,-84.0,1.008,0.796
1608230,A1,1.390,-81.2,1.018,0.805
1608350,A3,2.510,-81.6,1.018,0.772
1608370,A2,2.020,-83.0,1.004,0.772
1608380,A1,1.410,-80.5,1.014,0.781
1608500,A3,2.480,-81.7,1.014,0.806
1608520,A2,2.000,-82.8,1.028,0.806
1608530,A1,1.380,-80.5,1.013,0.792
1608650,A3,2.490,-81.3,1.013,0.784
1608670,A2,2.000,-84.1,1.013,0.784
1608680,A1,1.390,-80.7,1.018,0.789
1608800,A3,2.490,-81.1,1.018,0.789
1608820,A2,1.990,-83.7,1.025,0.789
1608830,A1,1.390,-81.0,1.025,0.789
1608950,A3,2.520,-82.1,1.025,0.764
1608970,A2,2.000,-82.6,1.018,0.764
1608980,A1,1.390,-81.4,1.018,0.764
1609100,A3,2.500,-81.7,1.018,0.780
1609120,A2,2.020,-83.2,1.004,0.780
1609130,A1,1.390,-81.4,1.004,0.780
1609250,A3,2.490,-81.2,1.004,0.789
1609270,A2,2.020,-83.2,1.004,0.789
1609280,A1,1.380,-81.1,0.999,0.784
1609400,A3,2.490,-81.8,0.999,0.784
1609420,A2,2.000,-82.6,1.013,0.784
1609430,A1,1.400,-80.7,1.023,0.793
1609550,A3,2.500,-81.6,1.023,0.785
1609570,A2,1.980,-83.8,1.037,0.785
1609580,A1,1.400,-80.8,1.037,0.785
1609700,A3,2.520,-81.5,1.037,0.768
1609720,A2,2.000,-83.6,1.023,0.768
1609730,A1,1.410,-80.9,1.028,0.773
1609850,A3,2.500,-81.4,1.028,0.790
1609870,A2,2.010,-83.5,1.021,0.790
1609880,A1,1.360,-81.2,0.996,0.767
1610000,A3,2.490,-82.6,0.996,0.775
1610020,A2,2.020,-82.4,0.989,0.775
1610030,A1,1.410,-80.5,1.014,0.798
1610150,A3,2.490,-81.5,1.014,0.798
1610170,A2,2.010,-84.6,1.021,0.798
1610180,A1,1.390,-80.4,1.011,0.789
1610300,A3,2.450,-82.6,1.011,0.822
1610320,A2,1.990,-84.0,1.025,0.822
1610330,A1,1.400,-81.0,1.030,0.826
1610450,A3,2.470,-81.9,1.030,0.810
1610470,A2,2.020,-83.6,1.009,0.810
1610480,A1,1.370,-81.1,0.994,0.796
1610750,A3,2.490,-82.0,0.994,0.779
1610770,A2,1.990,-83.3,1.015,0.779
1610780,A1,1.370,-81.4,1.015,0.779
1610900,A3,2.490,-82.9,1.015,0.779
1610920,A2,1.970,-83.0,1.030,0.779
1610930,A1,1.370,-81.1,1.030,0.779
1611050,A3,2.490,-81.2,1.030,0.779
1611070,A2,1.990,-83.7,1.015,0.779
1611080,A1,1.370,-81.0,1.015,0.779
1611200,A3,2.490,-81.8,1.015,0.779
1611220,A2,2.000,-83.8,1.008,0.779
1611230,A1,1.390,-81.0,1.018,0.789
1611350,A3,2.490,-81.2,1.018,0.789
1611370,A2,2.010,-83.8,1.011,0.789
1611380,A1,1.380,-81.3,1.006,0.784
1611500,A3,2.490,-81.6,1.006,0.784
1611520,A2,1.980,-83.8,1.027,0.784
1611530,A1,1.400,-80.7,1.037,0.793
1611650,A3,2.480,-81.8,1.037,0.802
1611670,A2,2.000,-83.4,1.023,0.802
1611680,A1,1.390,-80.8,1.018,0.797
1611800,A3,2.500,-82.4,1.018,0.780
1611820,A2,1.970,-84.2,1.039,0.780
1611830,A1,1.390,-80.8,1.039,0.780
1611950,A3,2.480,-82.2,1.039,0.797
1611970,A2,2.000,-82.3,1.018,0.797
1611980,A1,1.410,-80.6,1.028,0.806
1612100,A3,2.490,-82.1,1.028,0.798
1612120,A2,2.000,-83.0,1.028,0.798
1612130,A1,1.390,-81.0,1.018,0.789
1612250,A3,2.470,-81.4,1.018,0.805
1612270,A2,1.990,-83.4,1.025,0.805
1612280,A1,1.410,-80.8,1.035,0.815
1612400,A3,2.470,-82.6,1.035,0.815
1612420,A2,2.010,-82.9,1.021,0.815
1612430,A1,1.390,-80.9,1.011,0.805
1612550,A3,2.470,-82.2,1.011,0.805
1612570,A2,2.020,-83.2,1.004,0.805
1612580,A1,1.370,-81.5,0.994,0.796
1612700,A3,2.460,-82.5,0.994,0.804
1612720,A2,2.000,-83.0,1.008,0.804
1612730,A1,1.400,-80.9,1.023,0.818
1612850,A3,2.460,-82.6,1.023,0.818
1612870,A2,2.030,-81.8,1.001,0.818
1612880,A1,1.390,-80.4,0.996,0.813
1613000,A3,2.450,-82.5,0.996,0.822
1613020,A2,2.000,-82.6,1.018,0.822
1613030,A1,1.450,-80.6,1.049,0.850
1613150,A3,2.510,-82.5,1.049,0.800
1613170,A2,1.970,-82.8,1.070,0.800
1613180,A1,1.400,-80.2,1.045,0.777
1613300,A3,2.450,-83.4,1.045,0.826
1613320,A2,2.020,-82.5,1.009,0.826
1613330,A1,1.400,-80.7,1.009,0.826
1613450,A3,2.470,-82.1,1.009,0.810
1613470,A2,1.990,-83.8,1.030,0.810
1613480,A1,1.370,-80.3,1.015,0.796
1613600,A3,2.480,-82.6,1.015,0.788
1613620,A2,2.020,-83.3,0.994,0.788
1613630,A1,1.370,-80.5,0.994,0.788
1613900,A3,2.470,-84.5,0.994,0.796
1613920,A2,2.000,-82.3,1.008,0.796
1613930,A1,1.440,-80.9,1.044,0.829
1614050,A3,2.470,-83.1,1.044,0.829
1614070,A2,2.020,-82.3,1.029,0.829
1614080,A1,1.410,-80.8,1.014,0.815
1614200,A3,2.470,-83.3,1.014,0.815
1614220,A2,2.020,-81.9,1.014,0.815
1614230,A1,1.390,-80.6,1.004,0.805
1614350,A3,2.440,-82.4,1.004,0.830
1614370,A2,2.000,-82.5,1.018,0.830
1614380,A1,1.400,-80.5,1.023,0.834
1614500,A3,2.460,-82.0,1.023,0.818
1614520,A2,2.030,-82.6,1.001,0.818
1614530,A1,1.360,-81.0,0.981,0.800
1614650,A3,2.460,-81.8,0.981,0.800
1614670,A2,2.020,-82.6,0.989,0.800
1614680,A1,1.400,-81.0,1.009,0.818
1614800,A3,2.460,-82.3,1.009,0.818
1614820,A2,2.020,-82.3,1.009,0.818
1614830,A1,1.440,-80.2,1.029,0.837
1614950,A3,2.470,-81.8,1.029,0.829
1614970,A2,2.000,-82.1,1.044,0.829
1614980,A1,1.390,-80.4,1.018,0.805
1615100,A3,2.480,-82.0,1.018,0.797
1615120,A2,2.030,-83.0,0.996,0.797
1615130,A1,1.400,-80.3,1.001,0.802
1615250,A3,2.470,-81.9,1.001,0.810
1615270,A2,2.010,-82.6,1.016,0.810
1615280,A1,1.400,-80.5,1.016,0.810
1615400,A3,2.460,-82.3,1.016,0.818
1615420,A2,2.030,-83.3,1.001,0.818
1615430,A1,1.400,-80.3,1.001,0.818
1615550,A3,2.470,-82.6,1.001,0.810
1615570,A2,1.990,-83.2,1.030,0.810
1615580,A1,1.400,-80.8,1.030,0.810
1615700,A3,2.500,-82.0,1.030,0.785
1615720,A2,2.030,-81.9,1.001,0.785
1615730,A1,1.370,-80.6,0.986,0.771
1615850,A3,2.510,-82.2,0.986,0.763
1615870,A2,2.020,-82.4,0.994,0.763
1615880,A1,1.390,-80.9,1.004,0.772
1616000,A3,2.510,-81.9,1.004,0.772
1616020,A2,2.000,-83.2,1.018,0.772
1616030,A1,1.380,-81.2,1.013,0.767
1616150,A3,2.480,-82.0,1.013,0.792
1616170,A2,2.020,-83.4,0.999,0.792
1616180,A1,1.380,-81.1,0.999,0.792
1616300,A3,2.490,-81.5,0.999,0.784
1616320,A2,2.010,-83.4,1.006,0.784
1616600,A3,2.500,-81.7,1.006,0.776
1616620,A2,2.010,-83.4,1.006,0.776
1616630,A1,1.370,-80.9,1.001,0.771
1616770,A2,2.030,-82.6,0.986,0.771
1616780,A1,1.430,-80.9,1.017,0.799
1617050,A3,2.480,-81.4,1.017,0.816
1617070,A2,2.020,-83.7,1.024,0.816
1617080,A1,1.370,-81.3,0.994,0.788
1617200,A3,2.480,-82.1,0.994,0.788
1617220,A2,1.990,-82.2,1.015,0.788
1617230,A1,1.410,-80.7,1.035,0.806
1617350,A3,2.490,-81.4,1.035,0.798
1617370,A2,1.980,-82.9,1.042,0.798
1617380,A1,1.400,-81.1,1.037,0.793
1617500,A3,2.480,-81.3,1.037,0.802
1617520,A2,2.000,-83.6,1.023,0.802
1617530,A1,1.380,-80.8,1.013,0.792
1617650,A3,2.480,-81.8,1.013,0.792
1617670,A2,2.010,-84.3,1.006,0.792
1617680,A1,1.400,-80.8,1.016,0.802
1617800,A3,2.510,-82.1,1.016,0.777
1617820,A2,2.010,-84.1,1.016,0.777
1617830,A1,1.380,-80.9,1.006,0.767
1617950,A3,2.470,-82.2,1.006,0.801
1617970,A2,2.020,-83.6,0.999,0.801
1617980,A1,1.400,-81.1,1.009,0.810
1618100,A3,2.480,-81.6,1.009,0.802
1618120,A2,2.010,-83.6,1.016,0.802
1618130,A1,1.370,-81.4,1.001,0.788
1618250,A3,2.500,-82.7,1.001,0.771
1618270,A2,2.000,-83.1,1.008,0.771
1618280,A1,1.410,-81.4,1.028,0.790
1618400,A3,2.470,-82.5,1.028,0.815
1618420,A2,2.000,-83.4,1.028,0.815
1618430,A1,1.390,-81.2,1.018,0.805
1618550,A3,2.500,-81.8,1.018,0.780
1618570,A2,1.990,-84.3,1.025,0.780
1618580,A1,1.370,-81.2,1.015,0.771
1618700,A3,2.470,-82.7,1.015,0.796
1618720,A2,1.990,-83.1,1.015,0.796
1618730,A1,1.390,-81.2,1.025,0.805
1618850,A3,2.470,-81.4,1.025,0.805
1618870,A2,1.990,-83.2,1.025,0.805
1618880,A1,1.370,-81.0,1.015,0.796
1619000,A3,2.480,-82.6,1.015,0.788
1619020,A2,2.010,-84.6,1.001,0.788
1619030,A1,1.390,-80.8,1.011,0.797
1619150,A3,2.500,-81.2,1.011,0.780
1619170,A2,1.980,-84.1,1.032,0.780
1619180,A1,1.390,-81.2,1.032,0.780
1619300,A3,2.480,-81.3,1.032,0.797
1619320,A2,2.000,-84.6,1.018,0.797
1619330,A1,1.400,-81.1,1.023,0.802
1619450,A3,2.480,-82.2,1.023,0.802
1619470,A2,2.010,-83.4,1.016,0.802
1619480,A1,1.370,-81.1,1.001,0.788
1619600,A3,2.490,-82.5,1.001,0.779
1619620,A2,2.000,-84.2,1.008,0.779
1619630,A1,1.390,-81.3,1.018,0.789
1619750,A3,2.480,-81.3,1.018,0.797
1619770,A2,2.000,-84.4,1.018,0.797
1619780,A1,1.380,-80.8,1.013,0.792
1619900,A3,2.490,-81.3,1.013,0.784
1619920,A2,1.990,-83.4,1.020,0.784
1619930,A1,1.370,-81.1,1.015,0.779
1620200,A3,2.510,-82.5,1.015,0.763
1620220,A2,1.990,-83.4,1.015,0.763
1620230,A1,1.400,-80.7,1.030,0.777
