timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
2010200,A3,3.110,-81.2,2.274,0.955
2010220,A2,1.230,-82.5,2.269,0.955
2010230,A1,2.560,-81.3,2.297,0.980
2010350,A3,3.110,-81.3,2.297,0.980
2010370,A2,1.220,-82.8,2.301,0.980
2010380,A1,2.530,-81.0,2.274,0.955
2010500,A3,3.120,-81.8,2.274,0.944
2010520,A2,1.220,-82.8,2.274,0.944
2010530,A1,2.530,-81.2,2.274,0.944
2010800,A3,3.120,-81.1,2.274,0.944
2010820,A2,1.220,-82.6,2.274,0.944
2010830,A1,2.560,-81.2,2.301,0.970
2010950,A3,3.120,-81.5,2.301,0.970
2010970,A2,1.250,-82.5,2.288,0.970
2010980,A1,2.560,-81.0,2.288,0.970
2011100,A3,3.130,-81.9,2.288,0.959
2011120,A2,1.230,-83.0,2.297,0.959
2011130,A1,2.550,-81.2,2.287,0.951
2011250,A3,3.110,-81.4,2.287,0.972
2011270,A2,1.270,-82.9,2.269,0.972
2011280,A1,2.540,-81.6,2.260,0.963
2011400,A3,3.120,-82.1,2.260,0.953
2011420,A2,1.220,-82.2,2.283,0.953
2011430,A1,2.550,-81.2,2.292,0.961
2011550,A3,3.100,-81.2,2.292,0.982
2011570,A2,1.230,-82.2,2.287,0.982
2011580,A1,2.550,-81.2,2.287,0.982
2011700,A3,3.110,-81.9,2.287,0.972
2011720,A2,1.230,-82.6,2.287,0.972
2011730,A1,2.550,-81.6,2.287,0.972
2011850,A3,3.110,-81.3,2.287,0.972
2011870,A2,1.230,-82.5,2.287,0.972
2011880,A1,2.550,-81.4,2.287,0.972
2012000,A3,3.120,-82.4,2.287,0.961
2012020,A2,1.210,-83.1,2.296,0.961
2012030,A1,2.560,-81.4,2.305,0.970
2012150,A3,3.120,-81.2,2.305,0.970
2012170,A2,1.220,-82.7,2.301,0.970
2012180,A1,2.530,-81.6,2.274,0.944
2012300,A3,3.150,-81.8,2.274,0.913
2012320,A2,1.230,-83.3,2.269,0.913
2012330,A1,2.540,-81.5,2.278,0.922
2012450,A3,3.100,-81.5,2.278,0.974
2012470,A2,1.200,-83.2,2.291,0.974
2012480,A1,2.580,-81.6,2.328,1.008
2012600,A3,3.120,-81.7,2.328,0.987
2012620,A2,1.230,-83.2,2.315,0.987
2012630,A1,2.550,-81.6,2.287,0.961
2012750,A3,3.110,-83.7,2.287,0.972
2012770,A2,1.250,-83.2,2.278,0.972
2012780,A1,2.550,-82.5,2.278,0.972
2012900,A3,3.100,-82.4,2.278,0.982
2012920,A2,1.220,-82.7,2.292,0.982
2012930,A1,2.560,-81.7,2.301,0.991
2013050,A3,3.110,-81.5,2.301,0.980
2013070,A2,1.220,-82.6,2.301,0.980
2013080,A1,2.550,-81.7,2.292,0.972
2013200,A3,3.110,-81.2,2.292,0.972
2013220,A2,1.220,-83.0,2.292,0.972
2013230,A1,2.550,-81.3,2.292,0.972
2013350,A3,3.120,-81.1,2.292,0.961
2013370,A2,1.220,-82.4,2.292,0.961
2013380,A1,2.540,-81.7,2.283,0.953
2013500,A3,3.080,-81.5,2.283,0.994
2013520,A2,1.220,-82.7,2.283,0.994
2013530,A1,2.580,-80.9,2.319,1.028
2013650,A3,3.140,-82.1,2.319,0.966
2013670,A2,1.220,-82.6,2.319,0.966
2013680,A1,2.530,-81.6,2.274,0.924
2013950,A3,3.120,-82.1,2.274,0.944
2013970,A2,1.230,-82.4,2.269,0.944
2013980,A1,2.550,-81.6,2.287,0.961
2014100,A3,3.110,-81.0,2.287,0.972
2014120,A2,1.220,-83.0,2.292,0.972
2014130,A1,2.560,-81.4,2.301,0.980
2014250,A3,3.110,-81.4,2.301,0.980
2014270,A2,1.220,-82.2,2.301,0.980
2014280,A1,2.570,-81.4,2.310,0.989
2014400,A3,3.100,-81.4,2.310,0.999
2014420,A2,1.210,-83.0,2.315,0.999
2014430,A1,2.540,-81.2,2.287,0.974
2014550,A3,3.120,-81.5,2.287,0.953
2014570,A2,1.210,-82.4,2.287,0.953
2014580,A1,2.550,-81.6,2.296,0.961
2014700,A3,3.120,-81.4,2.296,0.961
2014720,A2,1.220,-83.1,2.292,0.961
2014730,A1,2.540,-80.9,2.283,0.953
2014850,A3,3.110,-81.4,2.283,0.963
2014870,A2,1.220,-82.8,2.283,0.963
2014880,A1,2.560,-81.2,2.301,0.980
2015000,A3,3.110,-81.3,2.301,0.980
2015020,A2,1.230,-83.3,2.297,0.980
2015030,A1,2.550,-81.5,2.287,0.972
2015300,A3,3.110,-81.6,2.287,0.972
2015320,A2,1.220,-82.3,2.292,0.972
2015330,A1,2.560,-81.6,2.301,0.980
2015450,A3,3.100,-82.0,2.301,0.991
2015470,A2,1.220,-83.3,2.301,0.991
2015480,A1,2.590,-81.4,2.329,1.016
2015600,A3,3.130,-82.2,2.329,0.985
2015620,A2,1.240,-83.0,2.320,0.985
2015630,A1,2.580,-81.3,2.311,0.977
2015750,A3,3.120,-81.3,2.311,0.987
2015770,A2,1.220,-83.1,2.319,0.987
2015780,A1,2.580,-81.5,2.319,0.987
2015900,A3,3.130,-81.7,2.319,0.977
2015920,A2,1.220,-83.0,2.319,0.977
2015930,A1,2.570,-81.3,2.310,0.968
2016050,A3,3.150,-81.5,2.310,0.947
2016070,A2,1.210,-83.3,2.315,0.947
2016080,A1,2.550,-81.6,2.296,0.930
2016200,A3,3.130,-81.6,2.296,0.951
2016220,A2,1.240,-82.9,2.283,0.951
2016230,A1,2.550,-81.7,2.283,0.951
2016350,A3,3.110,-81.2,2.283,0.972
2016370,A2,1.230,-83.0,2.287,0.972
2016380,A1,2.550,-81.5,2.287,0.972
2016500,A3,3.120,-81.3,2.287,0.961
2016520,A2,1.240,-82.9,2.283,0.961
2016530,A1,2.560,-81.5,2.292,0.970
2016650,A3,3.120,-82.1,2.292,0.970
2016670,A2,1.220,-82.1,2.301,0.970
2016680,A1,2.550,-81.2,2.292,0.961
2016800,A3,3.110,-81.6,2.292,0.972
2016820,A2,1.210,-84.2,2.296,0.972
2016830,A1,2.560,-81.3,2.305,0.980
2017100,A3,3.110,-81.4,2.305,0.980
2017120,A2,1.220,-82.6,2.301,0.980
2017130,A1,2.560,-81.2,2.301,0.980
2017250,A3,3.140,-81.2,2.301,0.949
2017270,A2,1.230,-83.2,2.297,0.949
2017280,A1,2.570,-81.6,2.306,0.958
2017400,A3,3.120,-81.9,2.306,0.978
2017420,A2,1.220,-82.2,2.310,0.978
2017430,A1,2.550,-81.1,2.292,0.961
2017550,A3,3.100,-81.9,2.292,0.982
2017570,A2,1.220,-82.7,2.292,0.982
2017580,A1,2.540,-81.7,2.283,0.974
2017700,A3,3.100,-81.8,2.283,0.974
2017720,A2,1.230,-82.6,2.278,0.974
2017730,A1,2.560,-81.5,2.297,0.991
2017850,A3,3.120,-81.2,2.297,0.970
2017870,A2,1.250,-82.8,2.288,0.970
2017880,A1,2.550,-81.4,2.278,0.961
2018000,A3,3.110,-81.5,2.278,0.972
2018020,A2,1.230,-82.8,2.287,0.972
2018320,A2,1.220,-82.3,2.292,0.972
2018330,A1,2.560,-81.7,2.301,0.980
2018450,A3,3.120,-82.1,2.301,0.970
2018470,A2,1.250,-82.8,2.288,0.970
2018480,A1,2.520,-81.6,2.251,0.936
2018600,A3,3.120,-82.3,2.251,0.936
2018620,A2,1.230,-82.9,2.260,0.936
2018630,A1,2.580,-81.4,2.315,0.987
2018750,A3,3.110,-81.7,2.315,0.997
2018770,A2,1.220,-82.9,2.319,0.997
2018780,A1,2.530,-81.1,2.274,0.955
2018900,A3,3.100,-82.2,2.274,0.965
2018920,A2,1.230,-82.9,2.269,0.965
2018930,A1,2.560,-81.4,2.297,0.991
2019050,A3,3.120,-82.0,2.297,0.970
2019070,A2,1.250,-82.9,2.288,0.970
2019080,A1,2.530,-81.2,2.260,0.944
2019200,A3,3.100,-81.5,2.260,0.965
2019220,A2,1.230,-82.8,2.269,0.965
2019230,A1,2.550,-81.5,2.287,0.982
2019350,A3,3.120,-81.3,2.287,0.961
2019370,A2,1.250,-83.1,2.278,0.961
2019380,A1,2.530,-81.4,2.260,0.944
2019500,A3,3.120,-81.5,2.260,0.944
2019520,A2,1.220,-82.7,2.274,0.944
2019530,A1,2.560,-81.6,2.301,0.970
2019650,A3,3.130,-82.2,2.301,0.959
2019670,A2,1.260,-82.8,2.283,0.959
2019680,A1,2.550,-81.6,2.274,0.951
2019800,A3,3.120,-81.2,2.274,0.961
2019820,A2,1.230,-82.7,2.287,0.961
2019830,A1,2.550,-81.5,2.287,0.961
2019950,A3,3.110,-81.5,2.287,0.972
2019970,A2,1.210,-82.9,2.296,0.972
2019980,A1,2.550,-81.6,2.296,0.972
2020250,A3,3.110,-81.4,2.296,0.972
2020270,A2,1.240,-82.4,2.283,0.972
2020280,A1,2.540,-81.3,2.274,0.963
2020400,A3,3.130,-81.2,2.274,0.942
2020420,A2,1.260,-83.0,2.265,0.942
2020430,A1,2.560,-81.8,2.283,0.959
2020550,A3,3.120,-82.0,2.283,0.970
2020570,A2,1.230,-83.2,2.297,0.970
2020580,A1,2.540,-81.6,2.278,0.953
2020700,A3,3.120,-81.9,2.278,0.953
2020720,A2,1.230,-82.6,2.278,0.953
2020730,A1,2.560,-81.7,2.297,0.970
2020850,A3,3.100,-82.0,2.297,0.991
2020870,A2,1.230,-83.2,2.297,0.991
2020880,A1,2.560,-81.4,2.297,0.991
2021000,A3,3.120,-82.3,2.297,0.970
2021020,A2,1.220,-83.1,2.301,0.970
2021030,A1,2.550,-81.0,2.292,0.961
2021150,A3,3.120,-82.0,2.292,0.961
2021170,A2,1.230,-82.5,2.287,0.961
2021180,A1,2.570,-81.0,2.306,0.978
2021300,A3,3.090,-82.2,2.306,1.009
2021320,A2,1.230,-83.2,2.306,1.009
2021330,A1,2.540,-81.3,2.278,0.984
2021450,A3,3.130,-82.1,2.278,0.942
2021470,A2,1.220,-83.1,2.283,0.942
2021480,A1,2.520,-81.4,2.264,0.926
2021600,A3,3.100,-82.2,2.264,0.957
2021620,A2,1.240,-82.8,2.256,0.957
2021630,A1,2.540,-81.4,2.274,0.974
2021750,A3,3.120,-81.5,2.274,0.953
2021770,A2,1.240,-82.8,2.274,0.953
2021780,A1,2.580,-81.0,2.311,0.987
2021900,A3,3.100,-82.2,2.311,1.008
2021920,A2,1.250,-82.9,2.306,1.008
2021930,A1,2.550,-81.7,2.278,0.982
2022050,A3,3.110,-81.6,2.278,0.972
2022070,A2,1.230,-83.0,2.287,0.972
2022080,A1,2.550,-81.3,2.287,0.972
2022200,A3,3.140,-81.3,2.287,0.940
2022220,A2,1.190,-82.5,2.305,0.940
2022230,A1,2.540,-81.5,2.296,0.932
2022350,A3,3.120,-82.1,2.296,0.953
2022370,A2,1.240,-83.1,2.274,0.953
2022380,A1,2.580,-81.2,2.311,0.987
2022500,A3,3.100,-82.2,2.311,1.008
2022520,A2,1.220,-83.1,2.319,1.008
2022530,A1,2.560,-81.6,2.301,0.991
2022650,A3,3.110,-81.3,2.301,0.980
2022670,A2,1.210,-83.1,2.305,0.980
2022680,A1,2.530,-81.4,2.278,0.955
2022800,A3,3.120,-82.0,2.278,0.944
2022820,A2,1.240,-82.7,2.265,0.944
2022830,A1,2.560,-81.4,2.292,0.970
2022950,A3,3.100,-82.1,2.292,0.991
2022970,A2,1.230,-82.9,2.297,0.991
2022980,A1,2.550,-81.3,2.287,0.982
2023100,A3,3.130,-81.9,2.287,0.951
2023120,A2,1.230,-82.8,2.287,0.951
2023130,A1,2.550,-81.2,2.287,0.951
2023400,A3,3.110,-83.6,2.287,0.972
2023420,A2,1.220,-82.8,2.292,0.972
2023430,A1,2.560,-82.1,2.301,0.980
2023550,A3,3.110,-81.9,2.301,0.980
2023570,A2,1.240,-83.0,2.292,0.980
2023580,A1,2.580,-81.5,2.311,0.997
2023700,A3,3.130,-81.5,2.311,0.977
2023720,A2,1.240,-82.3,2.311,0.977
2023730,A1,2.560,-81.7,2.292,0.959
2023850,A3,3.120,-82.0,2.292,0.970
2023870,A2,1.210,-82.8,2.305,0.970
2023880,A1,2.560,-81.5,2.305,0.970
2024000,A3,3.130,-81.7,2.305,0.959
2024020,A2,1.210,-83.1,2.305,0.959
2024030,A1,2.530,-81.7,2.278,0.934
2024150,A3,3.130,-81.9,2.278,0.934
2024170,A2,1.210,-83.1,2.278,0.934
2024180,A1,2.550,-81.2,2.296,0.951
2024300,A3,3.140,-81.8,2.296,0.940
2024320,A2,1.220,-83.1,2.292,0.940
2024330,A1,2.550,-81.5,2.292,0.940
2024450,A3,3.110,-82.4,2.292,0.972
2024470,A2,1.220,-83.3,2.292,0.972
2024480,A1,2.540,-81.7,2.283,0.963
2024600,A3,3.170,-82.4,2.283,0.900
2024620,A2,1.220,-82.4,2.283,0.900
2024630,A1,2.540,-81.6,2.283,0.900
2024750,A3,3.110,-82.5,2.283,0.963
2024770,A2,1.230,-82.7,2.278,0.963
2024780,A1,2.550,-81.6,2.287,0.972
2024900,A3,3.110,-81.4,2.287,0.972
2024920,A2,1.210,-82.3,2.296,0.972
2024930,A1,2.550,-81.7,2.296,0.972
2025050,A3,3.110,-80.4,2.296,0.972
2025070,A2,1.230,-82.8,2.287,0.972
2025080,A1,2.570,-81.4,2.306,0.989
2025200,A3,3.110,-81.7,2.306,0.989
2025220,A2,1.230,-82.5,2.306,0.989
2025230,A1,2.550,-81.5,2.287,0.972
2025350,A3,3.110,-81.6,2.287,0.972
2025370,A2,1.230,-82.3,2.287,0.972
2025380,A1,2.550,-81.8,2.287,0.972
2025500,A3,3.130,-80.8,2.287,0.951
2025520,A2,1.220,-82.8,2.292,0.951
2025530,A1,2.580,-81.3,2.319,0.977
2025650,A3,3.120,-81.7,2.319,0.987
2025670,A2,1.240,-82.9,2.311,0.987
2025680,A1,2.590,-81.6,2.320,0.996
2025800,A3,3.120,-82.1,2.320,0.996
2025820,A2,1.230,-82.0,2.324,0.996
2025830,A1,2.560,-80.9,2.297,0.970
2025950,A3,3.080,-82.8,2.297,1.011
2025970,A2,1.200,-82.3,2.310,1.011
2025980,A1,2.560,-81.0,2.310,1.011
2026100,A3,3.090,-82.1,2.310,1.001
2026120,A2,1.210,-82.5,2.305,1.001
2026130,A1,2.590,-81.7,2.333,1.027
2026250,A3,3.110,-81.3,2.333,1.006
2026270,A2,1.220,-82.7,2.329,1.006
2026280,A1,2.550,-81.6,2.292,0.972
2026550,A3,3.120,-82.5,2.292,0.961
2026570,A2,1.230,-82.9,2.287,0.961
2026580,A1,2.560,-81.3,2.297,0.970
2026700,A3,3.080,-81.7,2.297,1.011
2026720,A2,1.220,-82.6,2.301,1.011
2026730,A1,2.550,-81.5,2.292,1.003
2026850,A3,3.070,-82.4,2.292,1.013
2026870,A2,1.200,-82.2,2.301,1.013
2026880,A1,2.520,-81.1,2.273,0.988
2027000,A3,3.090,-82.5,2.273,0.967
2027020,A2,1.230,-82.5,2.260,0.967
2027030,A1,2.550,-81.2,2.287,0.992
2027150,A3,3.080,-82.6,2.287,1.003
2027170,A2,1.230,-83.0,2.287,1.003
2027180,A1,2.540,-81.5,2.278,0.994
2027300,A3,3.120,-83.5,2.278,0.953
2027320,A2,1.210,-82.3,2.287,0.953
2027330,A1,2.520,-81.4,2.269,0.936
2027450,A3,3.090,-82.0,2.269,0.967
2027470,A2,1.250,-82.8,2.251,0.967
2027480,A1,2.560,-81.3,2.288,1.001
2027600,A3,3.110,-81.5,2.288,0.980
2027620,A2,1.230,-82.7,2.297,0.980
2027630,A1,2.530,-81.3,2.269,0.955
2027750,A3,3.140,-81.3,2.269,0.924
2027770,A2,1.220,-82.6,2.274,0.924
2027780,A1,2.540,-81.1,2.283,0.932
2027900,A3,3.140,-81.0,2.283,0.932
2027920,A2,1.220,-82.7,2.283,0.932
2027930,A1,2.530,-82.0,2.274,0.924
2028050,A3,3.100,-81.7,2.274,0.965
2028070,A2,1.220,-83.1,2.274,0.965
2028080,A1,2.550,-81.6,2.292,0.982
2028200,A3,3.120,-81.9,2.292,0.961
2028220,A2,1.240,-82.7,2.283,0.961
2028230,A1,2.550,-81.4,2.283,0.961
2028350,A3,3.090,-81.5,2.283,0.992
2028370,A2,1.250,-82.6,2.278,0.992
2028380,A1,2.560,-81.4,2.288,1.001
2028500,A3,3.110,-81.6,2.288,0.980
2028520,A2,1.230,-82.7,2.297,0.980
2028530,A1,2.570,-81.4,2.306,0.989
2028650,A3,3.090,-81.4,2.306,1.009
2028670,A2,1.230,-82.8,2.306,1.009
2028680,A1,2.570,-81.6,2.306,1.009
2028800,A3,3.120,-81.5,2.306,0.978
2028820,A2,1.220,-82.8,2.310,0.978
2028830,A1,2.540,-81.6,2.283,0.953
2028950,A3,3.120,-81.6,2.283,0.953
2028970,A2,1.220,-82.9,2.283,0.953
2028980,A1,2.560,-81.1,2.301,0.970
2029100,A3,3.090,-81.8,2.301,1.001
2029120,A2,1.200,-82.4,2.310,1.001
2029130,A1,2.550,-81.3,2.301,0.992
2029250,A3,3.090,-81.4,2.301,0.992
2029270,A2,1.240,-82.5,2.283,0.992
2029280,A1,2.560,-81.7,2.292,1.001
2029400,A3,3.120,-81.7,2.292,0.970
2029420,A2,1.230,-82.8,2.297,0.970
2029430,A1,2.520,-81.5,2.260,0.936
2029700,A3,3.090,-81.9,2.260,0.967
2029720,A2,1.210,-82.5,2.269,0.967
2029730,A1,2.530,-81.0,2.278,0.975
2029850,A3,3.130,-82.1,2.278,0.934
2029870,A2,1.230,-82.9,2.269,0.934
2029880,A1,2.570,-81.6,2.306,0.968
2030000,A3,3.130,-81.8,2.306,0.968
2030020,A2,1.220,-82.9,2.310,0.968
2030030,A1,2.530,-81.3,2.274,0.934
2030150,A3,3.120,-82.1,2.274,0.944
2030170,A2,1.210,-82.9,2.278,0.944
2030180,A1,2.560,-81.2,2.305,0.970
2030300,A3,3.100,-81.8,2.305,0.991
2030320,A2,1.220,-82.9,2.301,0.991
2030600,A3,3.090,-81.3,2.301,1.001
2030620,A2,1.210,-82.4,2.305,1.001
2030630,A1,2.540,-81.3,2.287,0.984
2030750,A3,3.090,-81.5,2.287,0.984
2030770,A2,1.220,-82.5,2.283,0.984
2030780,A1,2.560,-81.5,2.301,1.001
2030900,A3,3.100,-81.8,2.301,0.991
2030920,A2,1.220,-83.2,2.301,0.991
2030930,A1,2.540,-81.3,2.283,0.974
2031050,A3,3.090,-81.7,2.283,0.984
2031070,A2,1.240,-82.9,2.274,0.984
2031080,A1,2.540,-81.4,2.274,0.984
2031200,A3,3.120,-82.0,2.274,0.953
2031220,A2,1.240,-82.3,2.274,0.953
2031500,A3,3.110,-81.2,2.274,0.963
2031520,A2,1.220,-82.8,2.283,0.963
2031530,A1,2.550,-81.5,2.292,0.972
2031650,A3,3.110,-80.8,2.292,0.972
2031670,A2,1.220,-82.8,2.292,0.972
2031680,A1,2.540,-81.7,2.283,0.963
2031800,A3,3.080,-82.0,2.283,0.994
2031820,A2,1.230,-83.1,2.278,0.994
2031830,A1,2.550,-81.7,2.287,1.003
2031950,A3,3.110,-81.2,2.287,0.972
2031970,A2,1.220,-83.1,2.292,0.972
2031980,A1,2.550,-81.4,2.292,0.972
2032100,A3,3.170,-81.1,2.292,0.909
2032120,A2,1.220,-82.9,2.292,0.909
2032130,A1,2.530,-81.4,2.274,0.892
2032250,A3,3.100,-80.9,2.274,0.965
2032270,A2,1.220,-82.8,2.274,0.965
2032280,A1,2.550,-81.8,2.292,0.982
2032400,A3,3.090,-81.0,2.292,0.992
2032420,A2,1.230,-83.3,2.287,0.992
2032430,A1,2.560,-81.4,2.297,1.001
2032550,A3,3.070,-81.9,2.297,1.021
2032570,A2,1.220,-83.0,2.301,1.021
2032580,A1,2.540,-82.0,2.283,1.004
2032850,A3,3.110,-81.7,2.283,0.963
2032870,A2,1.210,-82.6,2.287,0.963
2032880,A1,2.550,-81.1,2.296,0.972
2033000,A3,3.100,-81.6,2.296,0.982
2033020,A2,1.240,-82.7,2.283,0.982
2033030,A1,2.550,-82.0,2.283,0.982
2033150,A3,3.120,-81.1,2.283,0.961
2033170,A2,1.240,-82.6,2.283,0.961
2033180,A1,2.530,-81.4,2.265,0.944
2033300,A3,3.120,-81.2,2.265,0.944
2033320,A2,1.210,-82.4,2.278,0.944
2033330,A1,2.560,-81.5,2.305,0.970
2033450,A3,3.080,-81.4,2.305,1.011
2033470,A2,1.220,-82.2,2.301,1.011
2033480,A1,2.580,-81.7,2.319,1.028
2033600,A3,3.150,-83.0,2.319,0.956
2033620,A2,1.220,-82.0,2.319,0.956
2033630,A1,2.570,-80.9,2.310,0.947
2033750,A3,3.090,-81.9,2.310,1.009
2033770,A2,1.220,-82.5,2.310,1.009
2033780,A1,2.580,-81.5,2.319,1.018
2033900,A3,3.090,-82.6,2.319,1.018
2033920,A2,1.220,-82.2,2.319,1.018
2033930,A1,2.550,-81.2,2.292,0.992
2034050,A3,3.100,-82.8,2.292,0.982
2034070,A2,1.210,-82.4,2.296,0.982
2034080,A1,2.530,-81.9,2.278,0.965
2034200,A3,3.120,-81.8,2.278,0.944
2034220,A2,1.220,-82.1,2.274,0.944
2034230,A1,2.540,-81.8,2.283,0.953
2034350,A3,3.070,-80.4,2.283,1.004
2034370,A2,1.210,-82.9,2.287,1.004
2034380,A1,2.520,-82.1,2.269,0.988
2034500,A3,3.130,-81.0,2.269,0.926
2034520,A2,1.220,-82.3,2.264,0.926
2034530,A1,2.530,-81.7,2.274,0.934
2034650,A3,3.140,-81.3,2.274,0.924
2034670,A2,1.220,-82.5,2.274,0.924
2034680,A1,2.540,-81.6,2.283,0.932
2034800,A3,3.130,-81.2,2.283,0.942
2034820,A2,1.250,-82.2,2.269,0.942
2034830,A1,2.550,-82.3,2.278,0.951
2034950,A3,3.110,-81.4,2.278,0.972
2034970,A2,1.230,-83.0,2.287,0.972
2034980,A1,2.550,-81.7,2.287,0.972
2035100,A3,3.030,-82.5,2.287,1.054
2035120,A2,1.220,-82.9,2.292,1.054
2035130,A1,2.560,-82.3,2.301,1.062
2035250,A3,3.090,-81.5,2.301,1.001
2035270,A2,1.230,-83.2,2.297,1.001
2035280,A1,2.540,-82.3,2.278,0.984
2035400,A3,3.110,-82.7,2.278,0.963
2035420,A2,1.230,-82.4,2.278,0.963
2035430,A1,2.580,-81.9,2.315,0.997
2035550,A3,3.090,-82.2,2.315,1.018
2035570,A2,1.230,-82.2,2.315,1.018
2035580,A1,2.570,-81.4,2.306,1.009
2035700,A3,3.110,-81.2,2.306,0.989
2035720,A2,1.220,-82.3,2.310,0.989
2035730,A1,2.580,-81.4,2.319,0.997
2036000,A3,3.090,-80.7,2.319,1.018
2036020,A2,1.210,-82.6,2.324,1.018
2036030,A1,2.560,-80.9,2.305,1.001
2036150,A3,3.080,-80.8,2.305,1.011
2036170,A2,1.160,-82.4,2.327,1.011
2036180,A1,2.570,-80.8,2.336,1.020
2036300,A3,3.100,-80.6,2.336,0.999
2036320,A2,1.220,-82.2,2.310,0.999
2036330,A1,2.580,-81.3,2.319,1.008
2036450,A3,3.160,-80.7,2.319,0.945
2036470,A2,1.210,-82.0,2.324,0.945
2036480,A1,2.580,-81.3,2.324,0.945
2036600,A3,3.130,-80.8,2.324,0.977
2036620,A2,1.220,-82.2,2.319,0.977
2036630,A1,2.590,-81.3,2.329,0.985
2036750,A3,3.120,-81.5,2.329,0.996
2036770,A2,1.220,-81.8,2.329,0.996
2036780,A1,2.530,-82.3,2.274,0.944
2036900,A3,3.090,-82.8,2.274,0.975
2036920,A2,1.210,-82.1,2.278,0.975
2036930,A1,2.540,-82.6,2.287,0.984
2037050,A3,3.110,-81.7,2.287,0.963
2037070,A2,1.230,-82.0,2.278,0.963
2037080,A1,2.560,-81.7,2.297,0.980
2037200,A3,3.100,-81.5,2.297,0.991
2037220,A2,1.210,-82.5,2.305,0.991
2037230,A1,2.540,-82.3,2.287,0.974
2037350,A3,3.090,-82.2,2.287,0.984
2037370,A2,1.220,-81.9,2.283,0.984
2037380,A1,2.560,-82.1,2.301,1.001
2037500,A3,3.110,-81.9,2.301,0.980
2037520,A2,1.230,-82.6,2.297,0.980
2037530,A1,2.550,-82.1,2.287,0.972
