timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
5942570,A3,2.250,-80.8,1.729,1.585
5942590,A1,2.360,-81.1,1.729,1.585
5942600,A2,1.890,-83.5,1.749,1.585
5942720,A3,2.270,-80.5,1.749,1.569
5942740,A1,2.370,-81.1,1.758,1.577
5942750,A2,1.890,-83.6,1.758,1.577
5942870,A3,2.240,-80.7,1.758,1.600
5942890,A1,2.350,-81.0,1.741,1.584
5942900,A2,1.900,-83.6,1.734,1.584
5943020,A3,2.240,-80.7,1.734,1.584
5943040,A1,2.400,-81.2,1.777,1.624
5943050,A2,1.910,-83.3,1.770,1.624
5943170,A3,2.270,-80.2,1.770,1.601
5943190,A1,2.370,-81.4,1.744,1.577
5943200,A2,1.910,-83.5,1.744,1.577
5943470,A3,2.280,-80.8,1.744,1.570
5943490,A1,2.340,-81.0,1.719,1.546
5943500,A2,1.900,-83.3,1.726,1.546
5943620,A3,2.240,-80.3,1.726,1.576
5943640,A1,2.360,-81.2,1.742,1.592
5943650,A2,1.920,-83.6,1.729,1.592
5943770,A3,2.280,-80.3,1.729,1.562
5943790,A1,2.350,-80.9,1.720,1.554
5943800,A2,1.900,-83.6,1.734,1.554
5944070,A3,2.260,-80.7,1.734,1.569
5944090,A1,2.350,-81.3,1.734,1.569
5944100,A2,1.900,-83.9,1.734,1.569
5944220,A3,2.270,-80.9,1.734,1.562
5944240,A1,2.330,-81.0,1.717,1.546
5944250,A2,1.910,-83.1,1.710,1.546
5944370,A3,2.290,-80.5,1.710,1.531
5944390,A1,2.370,-81.2,1.744,1.562
5944400,A2,1.910,-82.7,1.744,1.562
5944520,A3,2.260,-80.8,1.744,1.585
5944540,A1,2.360,-81.5,1.736,1.577
5944550,A2,1.920,-83.0,1.729,1.577
5944670,A3,2.260,-80.4,1.729,1.577
5944690,A1,2.360,-81.3,1.729,1.577
5944700,A2,1.910,-83.1,1.736,1.577
5944820,A3,2.240,-80.9,1.736,1.592
5944840,A1,2.360,-81.3,1.736,1.592
5944850,A2,1.900,-82.9,1.742,1.592
5944970,A3,2.250,-80.6,1.742,1.585
5944990,A1,2.390,-81.0,1.768,1.608
5945000,A2,1.910,-83.1,1.761,1.608
5945120,A3,2.260,-80.9,1.761,1.601
5945140,A1,2.380,-81.5,1.753,1.593
5945150,A2,1.920,-83.9,1.746,1.593
5945270,A3,2.270,-80.9,1.746,1.585
5945290,A1,2.360,-81.2,1.729,1.569
5945300,A2,1.910,-82.6,1.736,1.569
5945420,A3,2.250,-80.7,1.736,1.585
5945440,A1,2.350,-81.6,1.727,1.577
5945450,A2,1.900,-83.3,1.734,1.577
5945570,A3,2.260,-80.9,1.734,1.569
5945590,A1,2.340,-81.0,1.726,1.561
5945600,A2,1.910,-83.5,1.719,1.561
5945720,A3,2.250,-80.1,1.719,1.569
5945750,A2,1.900,-83.7,1.726,1.569
5945900,A2,1.890,-83.6,1.732,1.569
5946170,A3,2.250,-81.1,1.732,1.569
5946190,A1,2.360,-81.4,1.749,1.585
5946200,A2,1.900,-83.0,1.742,1.585
5946640,A1,2.350,-81.4,1.734,1.577
5946650,A2,1.920,-82.9,1.720,1.577
5946790,A1,2.350,-81.3,1.720,1.577
5946800,A2,1.920,-83.2,1.720,1.577
5946920,A3,2.280,-80.6,1.720,1.554
5946940,A1,2.330,-81.1,1.703,1.538
5946950,A2,1.910,-82.8,1.710,1.538
5947070,A3,2.270,-80.6,1.710,1.546
5947090,A1,2.340,-80.9,1.719,1.554
5947100,A2,1.920,-83.3,1.712,1.554
5947220,A3,2.260,-80.3,1.712,1.561
5947240,A1,2.350,-81.2,1.720,1.569
5947250,A2,1.900,-82.8,1.734,1.569
5947370,A3,2.270,-80.4,1.734,1.562
5947390,A1,2.360,-81.5,1.742,1.569
5947400,A2,1.930,-83.4,1.722,1.569
5947520,A3,2.240,-80.4,1.722,1.592
5947540,A1,2.340,-81.2,1.705,1.576
5947550,A2,1.900,-83.5,1.726,1.576
5947670,A3,2.270,-80.4,1.726,1.554
5947690,A1,2.350,-81.6,1.734,1.562
5947700,A2,1.890,-82.9,1.741,1.562
5947820,A3,2.270,-80.9,1.741,1.562
5947840,A1,2.360,-81.6,1.749,1.569
5947850,A2,1.910,-82.9,1.736,1.569
5947970,A3,2.260,-80.6,1.736,1.577
5947990,A1,2.350,-81.3,1.727,1.569
5948000,A2,1.910,-83.3,1.727,1.569
5948120,A3,2.240,-81.0,1.727,1.584
5948140,A1,2.360,-81.7,1.736,1.592
5948150,A2,1.900,-83.2,1.742,1.592
5948270,A3,2.250,-80.9,1.742,1.585
5948290,A1,2.360,-81.3,1.742,1.585
5948300,A2,1.900,-82.6,1.742,1.585
5948420,A3,2.250,-80.8,1.742,1.585
5948440,A1,2.360,-81.3,1.742,1.585
5948450,A2,1.890,-83.2,1.749,1.585
5948570,A3,2.280,-80.7,1.749,1.562
5948590,A1,2.360,-81.2,1.749,1.562
5948600,A2,1.900,-82.9,1.742,1.562
5948720,A3,2.250,-80.6,1.742,1.585
5948740,A1,2.350,-81.3,1.734,1.577
5948750,A2,1.900,-82.9,1.734,1.577
5948870,A3,2.270,-80.1,1.734,1.562
5948890,A1,2.330,-81.8,1.717,1.546
5948900,A2,1.910,-82.7,1.710,1.546
5949020,A3,2.260,-80.5,1.710,1.554
5949040,A1,2.360,-81.3,1.736,1.577
5949050,A2,1.900,-82.7,1.742,1.577
5949170,A3,2.250,-80.9,1.742,1.585
5949190,A1,2.360,-80.9,1.742,1.585
5949200,A2,1.920,-82.9,1.729,1.585
5949320,A3,2.260,-80.8,1.729,1.577
5949340,A1,2.380,-81.0,1.746,1.593
5949350,A2,1.910,-83.3,1.753,1.593
5949470,A3,2.250,-80.2,1.753,1.600
5949490,A1,2.390,-81.4,1.761,1.608
5949500,A2,1.920,-83.2,1.754,1.608
5949770,A3,2.230,-80.3,1.754,1.623
5949790,A1,2.360,-81.7,1.729,1.599
5949800,A2,1.910,-82.9,1.736,1.599
5949920,A3,2.280,-79.9,1.736,1.562
5949940,A1,2.370,-81.1,1.744,1.570
5949950,A2,1.880,-83.2,1.765,1.570
5950070,A3,2.250,-80.5,1.765,1.592
5950090,A1,2.340,-81.1,1.739,1.569
5950100,A2,1.900,-82.4,1.726,1.569
5950220,A3,2.270,-80.4,1.726,1.554
5950240,A1,2.360,-81.1,1.742,1.569
5950250,A2,1.890,-82.5,1.749,1.569
5950370,A3,2.230,-80.1,1.749,1.599
5950390,A1,2.360,-81.5,1.749,1.599
5950400,A2,1.900,-82.4,1.742,1.599
5950520,A3,2.270,-80.0,1.742,1.569
5950540,A1,2.330,-81.3,1.717,1.546
5950550,A2,1.900,-83.0,1.717,1.546
5950670,A3,2.270,-79.9,1.717,1.546
5950690,A1,2.340,-81.5,1.726,1.554
5950700,A2,1.900,-82.0,1.726,1.554
5950820,A3,2.280,-80.0,1.726,1.546
5950840,A1,2.370,-81.2,1.751,1.570
5950850,A2,1.930,-82.9,1.730,1.570
5950970,A3,2.280,-80.2,1.730,1.570
5951000,A2,1.900,-83.1,1.751,1.570
5951150,A2,1.900,-82.8,1.751,1.570
5951270,A3,2.290,-80.6,1.751,1.562
5951290,A1,2.350,-81.4,1.734,1.546
5951300,A2,1.910,-82.6,1.727,1.546
5951420,A3,2.250,-80.5,1.727,1.577
5951440,A1,2.340,-81.2,1.719,1.569
5951450,A2,1.900,-82.5,1.726,1.569
5951570,A3,2.250,-80.6,1.726,1.569
5951590,A1,2.360,-81.4,1.742,1.585
5951600,A2,1.900,-83.5,1.742,1.585
5951720,A3,2.250,-80.5,1.742,1.585
5951740,A1,2.360,-81.2,1.742,1.585
5951750,A2,1.890,-82.9,1.749,1.585
5951870,A3,2.250,-80.2,1.749,1.585
5951890,A1,2.370,-81.1,1.758,1.592
5951900,A2,1.910,-82.1,1.744,1.592
5952020,A3,2.240,-80.0,1.744,1.600
5952040,A1,2.360,-81.4,1.736,1.592
5952050,A2,1.940,-83.1,1.715,1.592
5952170,A3,2.310,-80.5,1.715,1.539
5952190,A1,2.360,-81.4,1.715,1.539
5952200,A2,1.910,-82.9,1.736,1.539
5952320,A3,2.280,-80.0,1.736,1.562
5952340,A1,2.360,-81.2,1.736,1.562
5952350,A2,1.910,-82.8,1.736,1.562
5952470,A3,2.280,-80.3,1.736,1.562
5952490,A1,2.360,-81.7,1.736,1.562
5952500,A2,1.900,-82.7,1.742,1.562
5952620,A3,2.270,-80.6,1.742,1.569
5952640,A1,2.360,-81.2,1.742,1.569
5952650,A2,1.910,-83.0,1.736,1.569
5952920,A3,2.260,-80.6,1.736,1.577
5952940,A1,2.390,-81.2,1.761,1.601
5952950,A2,1.910,-83.0,1.761,1.601
5953070,A3,2.260,-80.3,1.761,1.601
5953090,A1,2.370,-81.5,1.744,1.585
5953100,A2,1.900,-82.8,1.751,1.585
5953220,A3,2.260,-80.7,1.751,1.585
5953240,A1,2.360,-81.5,1.742,1.577
5953250,A2,1.900,-82.5,1.742,1.577
5953370,A3,2.240,-80.0,1.742,1.592
5953390,A1,2.370,-81.2,1.751,1.600
5953400,A2,1.910,-83.6,1.744,1.600
5953520,A3,2.250,-80.5,1.744,1.592
5953540,A1,2.340,-81.1,1.719,1.569
5953550,A2,1.930,-82.7,1.705,1.569
5953670,A3,2.260,-80.0,1.705,1.561
5953700,A2,1.920,-83.2,1.712,1.561
5953850,A2,1.870,-83.2,1.746,1.561
5953970,A3,2.260,-80.2,1.746,1.561
5953990,A1,2.370,-81.6,1.771,1.585
5954000,A2,1.890,-82.9,1.758,1.585
5954120,A3,2.260,-80.0,1.758,1.585
5954140,A1,2.360,-81.2,1.749,1.577
5954150,A2,1.910,-83.2,1.736,1.577
5954270,A3,2.300,-80.2,1.736,1.547
5954290,A1,2.360,-81.2,1.736,1.547
5954300,A2,1.900,-82.7,1.742,1.547
5954420,A3,2.280,-80.0,1.742,1.562
5954440,A1,2.330,-81.3,1.717,1.538
5954450,A2,1.910,-82.9,1.710,1.538
5954570,A3,2.250,-80.2,1.710,1.561
5954590,A1,2.350,-80.9,1.727,1.577
5954600,A2,1.900,-83.5,1.734,1.577
5954720,A3,2.240,-80.5,1.734,1.584
5954740,A1,2.360,-81.5,1.742,1.592
5954750,A2,1.920,-83.0,1.729,1.592
5954870,A3,2.250,-80.6,1.729,1.585
5954890,A1,2.340,-81.1,1.712,1.569
5954900,A2,1.900,-82.6,1.726,1.569
5955020,A3,2.300,-80.0,1.726,1.531
5955040,A1,2.350,-81.2,1.734,1.539
5955050,A2,1.900,-82.5,1.734,1.539
5955170,A3,2.270,-80.0,1.734,1.562
5955190,A1,2.350,-81.5,1.734,1.562
5955200,A2,1.910,-83.3,1.727,1.562
5955320,A3,2.250,-79.9,1.727,1.577
5955340,A1,2.380,-81.4,1.753,1.600
5955350,A2,1.910,-82.9,1.753,1.600
5955470,A3,2.300,-80.2,1.753,1.562
5955490,A1,2.350,-81.2,1.727,1.539
5955500,A2,1.920,-82.6,1.720,1.539
5955620,A3,2.250,-80.4,1.720,1.577
5955640,A1,2.400,-81.4,1.763,1.616
5955650,A2,1.920,-83.4,1.763,1.616
5955770,A3,2.270,-80.0,1.763,1.601
5955790,A1,2.360,-81.3,1.729,1.569
5955800,A2,1.910,-82.7,1.736,1.569
5956070,A3,2.270,-79.8,1.736,1.569
5956090,A1,2.390,-81.5,1.761,1.593
5956100,A2,1.920,-83.2,1.754,1.593
5956220,A3,2.240,-80.1,1.754,1.616
5956240,A1,2.320,-81.1,1.695,1.561
5956250,A2,1.940,-82.7,1.681,1.561
5956370,A3,2.260,-80.1,1.681,1.546
5956390,A1,2.370,-81.5,1.723,1.585
5956400,A2,1.900,-83.3,1.751,1.585
5956520,A3,2.260,-80.5,1.751,1.585
5956540,A1,2.340,-81.5,1.726,1.561
5956550,A2,1.910,-83.8,1.719,1.561
5956670,A3,2.300,-80.0,1.719,1.531
5956690,A1,2.400,-81.1,1.770,1.578
5956700,A2,1.900,-82.3,1.777,1.578
5956820,A3,2.260,-80.5,1.777,1.609
5956840,A1,2.340,-81.4,1.726,1.561
5956850,A2,1.890,-83.6,1.732,1.561
5956970,A3,2.260,-80.4,1.732,1.561
5956990,A1,2.330,-81.5,1.724,1.554
5957000,A2,1.900,-82.7,1.717,1.554
5957120,A3,2.270,-82.5,1.717,1.546
5957140,A1,2.350,-81.7,1.734,1.562
5957150,A2,1.910,-82.7,1.727,1.562
5957270,A3,2.250,-80.5,1.727,1.577
5957290,A1,2.370,-81.3,1.744,1.592
5957300,A2,1.930,-82.9,1.730,1.592
5957420,A3,2.240,-80.4,1.730,1.600
5957440,A1,2.360,-81.4,1.722,1.592
5957450,A2,1.920,-82.6,1.729,1.592
5957570,A3,2.270,-80.0,1.729,1.569
5957590,A1,2.370,-81.3,1.737,1.577
5957600,A2,1.900,-82.7,1.751,1.577
5957720,A3,2.250,-80.3,1.751,1.592
5957740,A1,2.360,-81.2,1.742,1.585
5957750,A2,1.900,-82.8,1.742,1.585
5957870,A3,2.260,-80.0,1.742,1.577
5957890,A1,2.360,-81.2,1.742,1.577
5957900,A2,1.940,-82.6,1.715,1.577
5958020,A3,2.260,-80.0,1.715,1.577
5958040,A1,2.380,-81.2,1.732,1.593
5958050,A2,1.930,-83.0,1.739,1.593
5958170,A3,2.270,-79.9,1.739,1.585
5958190,A1,2.340,-81.1,1.705,1.554
5958200,A2,1.900,-82.8,1.726,1.554
5958320,A3,2.240,-80.1,1.726,1.576
5958340,A1,2.380,-81.2,1.759,1.608
5958350,A2,1.920,-83.4,1.746,1.608
5958470,A3,2.230,-80.1,1.746,1.615
5958490,A1,2.350,-81.2,1.720,1.592
5958500,A2,1.920,-82.6,1.720,1.592
5958620,A3,2.240,-80.3,1.720,1.584
5958640,A1,2.340,-81.2,1.712,1.576
5958650,A2,1.920,-82.2,1.712,1.576
5958770,A3,2.280,-79.9,1.712,1.546
5958790,A1,2.330,-81.4,1.703,1.538
5958800,A2,1.910,-82.7,1.710,1.538
5958920,A3,2.260,-80.5,1.710,1.554
5958940,A1,2.380,-81.3,1.753,1.593
5958950,A2,1.900,-82.9,1.759,1.593
5959220,A3,2.250,-80.5,1.759,1.600
5959240,A1,2.330,-81.4,1.717,1.561
5959250,A2,1.900,-83.1,1.717,1.561
5959370,A3,2.270,-80.3,1.717,1.546
5959390,A1,2.340,-81.2,1.726,1.554
5959400,A2,1.890,-83.2,1.732,1.554
5959520,A3,2.270,-80.2,1.732,1.554
5959540,A1,2.380,-81.2,1.766,1.585
5959550,A2,1.890,-83.0,1.766,1.585
5959670,A3,2.280,-80.1,1.766,1.578
5959690,A1,2.370,-80.8,1.758,1.570
5959700,A2,1.910,-82.8,1.744,1.570
5959820,A3,2.270,-80.7,1.744,1.577
5959840,A1,2.370,-81.4,1.744,1.577
5959850,A2,1.890,-83.0,1.758,1.577
5959970,A3,2.240,-80.6,1.758,1.600
5959990,A1,2.350,-81.4,1.741,1.584
5960000,A2,1.900,-83.0,1.734,1.584
5960120,A3,2.290,-80.6,1.734,1.546
5960140,A1,2.360,-81.4,1.742,1.554
5960150,A2,1.900,-83.4,1.742,1.554
5960270,A3,2.260,-80.5,1.742,1.577
5960290,A1,2.360,-81.5,1.742,1.577
5960300,A2,1.900,-83.3,1.742,1.577
5960420,A3,2.230,-80.6,1.742,1.599
5960440,A1,2.360,-81.2,1.742,1.599
5960450,A2,1.920,-82.4,1.729,1.599
5960570,A3,2.260,-80.6,1.729,1.577
5960590,A1,2.360,-81.1,1.729,1.577
5960600,A2,1.900,-82.5,1.742,1.577
5960720,A3,2.260,-80.5,1.742,1.577
5960740,A1,2.340,-81.4,1.726,1.561
5960750,A2,1.900,-82.8,1.726,1.561
5960870,A3,2.280,-80.6,1.726,1.546
5960890,A1,2.360,-81.2,1.742,1.562
5960900,A2,1.920,-83.5,1.729,1.562
5961020,A3,2.250,-80.2,1.729,1.585
5961040,A1,2.360,-81.1,1.729,1.585
5961050,A2,1.910,-82.7,1.736,1.585
5961170,A3,2.270,-80.1,1.736,1.569
5961190,A1,2.380,-81.2,1.753,1.585
5961200,A2,1.900,-83.3,1.759,1.585
5961320,A3,2.280,-80.1,1.759,1.578
5961340,A1,2.340,-81.1,1.726,1.546
5961350,A2,1.920,-82.8,1.712,1.546
5961470,A3,2.300,-80.1,1.712,1.531
5961490,A1,2.360,-81.6,1.729,1.547
5961500,A2,1.920,-82.9,1.729,1.547
5961620,A3,2.290,-80.0,1.729,1.554
5961640,A1,2.370,-81.2,1.737,1.562
5961650,A2,1.900,-83.5,1.751,1.562
5961770,A3,2.260,-80.1,1.751,1.585
5961790,A1,2.360,-81.3,1.742,1.577
5961800,A2,1.890,-83.6,1.749,1.577
5961920,A3,2.230,-80.8,1.749,1.599
5961940,A1,2.360,-81.6,1.749,1.599
5961950,A2,1.900,-82.3,1.742,1.599
5962070,A3,2.270,-80.0,1.742,1.569
5962090,A1,2.370,-81.7,1.751,1.577
5962100,A2,1.900,-83.2,1.751,1.577
5962370,A3,2.280,-80.6,1.751,1.570
5962390,A1,2.360,-81.2,1.742,1.562
5962400,A2,1.900,-82.8,1.742,1.562
5962520,A3,2.270,-80.2,1.742,1.569
5962540,A1,2.360,-81.2,1.742,1.569
5962550,A2,1.900,-82.6,1.742,1.569
5962670,A3,2.270,-79.9,1.742,1.569
5962690,A1,2.340,-81.3,1.726,1.554
5962700,A2,1.900,-83.2,1.726,1.554
5962820,A3,2.260,-80.3,1.726,1.561
5962840,A1,2.360,-81.2,1.742,1.577
5962850,A2,1.900,-83.0,1.742,1.577
5962970,A3,2.220,-80.2,1.742,1.607
5962990,A1,2.360,-81.7,1.742,1.607
5963000,A2,1.920,-83.3,1.729,1.607
5963120,A3,2.260,-80.0,1.729,1.577
5963140,A1,2.380,-81.2,1.746,1.593
5963150,A2,1.920,-83.2,1.746,1.593
5963270,A3,2.230,-79.7,1.746,1.615
5963290,A1,2.340,-81.6,1.712,1.584
5963300,A2,1.930,-82.6,1.705,1.584
5963420,A3,2.250,-79.8,1.705,1.569
5963440,A1,2.370,-81.1,1.730,1.592
5963450,A2,1.900,-82.9,1.751,1.592
5963570,A3,2.230,-80.6,1.751,1.607
5963590,A1,2.350,-81.6,1.734,1.592
5963600,A2,1.890,-83.0,1.741,1.592
5963720,A3,2.270,-80.6,1.741,1.562
5963740,A1,2.350,-81.1,1.741,1.562
5963750,A2,1.880,-83.0,1.748,1.562
5963870,A3,2.210,-80.6,1.748,1.606
5963890,A1,2.360,-81.2,1.756,1.614
5963900,A2,1.900,-82.7,1.742,1.614
5964020,A3,2.250,-80.6,1.742,1.585
