timestamp_ms,anchor,distance_m,rxPower_dBm,x_calculated_m,y_calculated_m
5512970,A3,0.790,-80.6,0.714,2.788
5512990,A1,2.930,-82.6,0.756,2.827
5513000,A2,3.460,-83.3,0.781,2.827
5513120,A3,0.780,-80.6,0.781,2.829
5513140,A1,2.900,-82.1,0.749,2.800
5513150,A2,3.440,-82.9,0.774,2.800
5513270,A3,0.750,-80.8,0.774,2.808
5513290,A1,2.900,-82.5,0.774,2.808
5513300,A2,3.460,-82.8,0.749,2.808
5513420,A3,0.760,-80.4,0.749,2.805
5513440,A1,2.910,-82.0,0.760,2.815
5513450,A2,3.460,-83.1,0.760,2.815
5513570,A3,0.780,-80.3,0.760,2.810
5513590,A1,2.920,-82.5,0.770,2.820
5513600,A2,3.450,-82.7,0.783,2.820
5513720,A3,0.760,-80.2,0.783,2.825
5513740,A1,2.930,-82.2,0.793,2.835
5514040,A1,2.920,-81.9,0.783,2.825
5514050,A2,3.440,-82.8,0.795,2.825
5514170,A3,0.750,-80.3,0.795,2.827
5514190,A1,2.920,-81.9,0.795,2.827
5514200,A2,3.460,-83.0,0.770,2.827
5514320,A3,0.770,-80.7,0.770,2.822
5514340,A1,2.930,-82.3,0.781,2.832
5514350,A2,3.430,-82.4,0.818,2.832
5514470,A3,0.810,-81.0,0.818,2.821
5514490,A1,2.920,-82.5,0.808,2.812
5514500,A2,3.450,-82.7,0.783,2.812
5514620,A3,0.760,-81.1,0.783,2.825
5514640,A1,2.920,-82.1,0.783,2.825
5514650,A2,3.440,-82.9,0.795,2.825
5514770,A3,0.740,-80.5,0.795,2.830
5514790,A1,2.940,-82.0,0.816,2.849
5514800,A2,3.430,-82.3,0.829,2.849
5515070,A3,0.780,-80.6,0.829,2.839
5515090,A1,2.930,-81.8,0.818,2.829
5515100,A2,3.460,-82.7,0.781,2.829
5515220,A3,0.800,-79.9,0.781,2.824
5515240,A1,2.950,-81.6,0.802,2.844
5515250,A2,3.450,-82.9,0.814,2.844
5515370,A3,0.760,-81.1,0.814,2.854
5515390,A1,2.930,-81.6,0.793,2.835
5515400,A2,3.490,-82.7,0.743,2.835
5515520,A3,0.760,-80.8,0.743,2.835
5515540,A1,2.920,-81.8,0.733,2.825
5515550,A2,3.430,-82.2,0.808,2.825
5515670,A3,0.790,-80.2,0.808,2.817
5515690,A1,2.910,-82.2,0.797,2.807
5515700,A2,3.480,-83.0,0.735,2.807
5515820,A3,0.770,-80.7,0.735,2.813
5515840,A1,2.930,-81.6,0.756,2.832
5515850,A2,3.440,-81.5,0.806,2.832
5515970,A3,0.770,-80.5,0.806,2.832
5515990,A1,2.920,-82.6,0.795,2.822
5516000,A2,3.450,-82.3,0.783,2.822
5516120,A3,0.750,-81.1,0.783,2.827
5516140,A1,2.890,-83.6,0.751,2.798
5516150,A2,3.440,-82.8,0.764,2.798
5516270,A3,0.780,-81.0,0.764,2.791
5516290,A1,2.910,-82.4,0.785,2.810
5516300,A2,3.430,-82.5,0.797,2.810
5516420,A3,0.810,-80.8,0.797,2.802
5516440,A1,2.890,-83.5,0.776,2.783
5516450,A2,3.430,-82.7,0.776,2.783
5516570,A3,0.790,-80.4,0.776,2.788
5516590,A1,2.920,-82.2,0.808,2.817
5516600,A2,3.450,-83.2,0.783,2.817
5516720,A3,0.800,-80.2,0.783,2.814
5516740,A1,2.930,-82.1,0.793,2.824
5516750,A2,3.460,-82.9,0.781,2.824
5516890,A1,2.920,-81.7,0.770,2.814
5516900,A2,3.450,-83.2,0.783,2.814
5517040,A1,2.940,-82.1,0.804,2.834
5517050,A2,3.460,-83.1,0.791,2.834
5517170,A3,0.770,-81.2,0.791,2.842
5517190,A1,2.930,-82.8,0.781,2.832
5517200,A2,3.450,-83.2,0.793,2.832
5517320,A3,0.770,-82.0,0.793,2.832
5517340,A1,2.920,-82.7,0.783,2.822
5517350,A2,3.420,-82.1,0.820,2.822
5517470,A3,0.760,-81.2,0.820,2.825
5517490,A1,2.920,-83.1,0.820,2.825
5517500,A2,3.460,-82.3,0.770,2.825
5517620,A3,0.770,-81.2,0.770,2.822
5517640,A1,2.890,-83.3,0.739,2.793
5517650,A2,3.440,-82.4,0.764,2.793
5517770,A3,0.760,-80.5,0.764,2.796
5517790,A1,2.920,-82.0,0.795,2.825
5517800,A2,3.450,-82.6,0.783,2.825
5517920,A3,0.770,-80.3,0.783,2.822
5517940,A1,2.920,-82.1,0.783,2.822
5517950,A2,3.430,-81.7,0.808,2.822
5518220,A3,0.780,-80.3,0.808,2.820
5518240,A1,2.920,-82.1,0.808,2.820
5518250,A2,3.430,-82.5,0.808,2.820
5518370,A3,0.780,-81.1,0.808,2.820
5518390,A1,2.930,-81.8,0.818,2.829
5518400,A2,3.440,-82.8,0.806,2.829
5518520,A3,0.760,-81.0,0.806,2.835
5518540,A1,2.940,-82.6,0.816,2.844
5518550,A2,3.450,-83.2,0.804,2.844
5518670,A3,0.760,-80.8,0.804,2.844
5518690,A1,2.920,-81.8,0.783,2.825
5518700,A2,3.440,-82.4,0.795,2.825
5518820,A3,0.760,-80.0,0.795,2.825
5518840,A1,2.890,-82.4,0.764,2.796
5518850,A2,3.430,-81.9,0.776,2.796
5518970,A3,0.740,-80.4,0.776,2.801
5518990,A1,2.920,-82.3,0.808,2.830
5519000,A2,3.420,-82.8,0.820,2.830
5519120,A3,0.760,-80.4,0.820,2.825
5519140,A1,2.910,-82.4,0.809,2.815
5519150,A2,3.440,-82.2,0.785,2.815
5519270,A3,0.760,-80.9,0.785,2.815
5519290,A1,2.930,-82.2,0.806,2.835
5519300,A2,3.430,-82.3,0.818,2.835
5519420,A3,0.760,-81.1,0.818,2.835
5519440,A1,2.910,-82.3,0.797,2.815
5519450,A2,3.430,-82.4,0.797,2.815
5519570,A3,0.750,-81.9,0.797,2.818
5519590,A1,2.910,-82.0,0.797,2.818
5519600,A2,3.450,-82.2,0.772,2.818
5519720,A3,0.770,-81.7,0.772,2.813
5519740,A1,2.930,-82.5,0.793,2.832
5519750,A2,3.420,-82.1,0.830,2.832
5519870,A3,0.740,-81.5,0.830,2.840
5519890,A1,2.910,-82.5,0.809,2.820
5519900,A2,3.440,-81.6,0.785,2.820
5520020,A3,0.730,-80.4,0.785,2.823
5520040,A1,2.900,-82.6,0.774,2.813
5520050,A2,3.420,-82.2,0.799,2.813
5520170,A3,0.760,-80.2,0.799,2.805
5520190,A1,2.880,-82.2,0.778,2.786
5520200,A2,3.450,-81.7,0.741,2.786
5520320,A3,0.780,-80.7,0.741,2.781
5520340,A1,2.920,-82.3,0.783,2.820
5520350,A2,3.420,-81.6,0.820,2.820
5520470,A3,0.770,-80.8,0.820,2.822
5520490,A1,2.900,-82.8,0.799,2.803
5520500,A2,3.440,-81.7,0.774,2.803
5520620,A3,0.760,-80.2,0.774,2.805
5520640,A1,2.900,-83.1,0.774,2.805
5520650,A2,3.450,-81.9,0.762,2.805
5520770,A3,0.760,-80.1,0.762,2.805
5520790,A1,2.910,-82.3,0.772,2.815
5520800,A2,3.450,-81.7,0.772,2.815
5520920,A3,0.760,-80.1,0.772,2.815
5520940,A1,2.880,-82.7,0.741,2.786
5520950,A2,3.470,-81.8,0.716,2.786
5521090,A1,2.910,-82.2,0.747,2.815
5521100,A2,3.460,-82.1,0.760,2.815
5521370,A3,0.760,-80.6,0.760,2.815
5521390,A1,2.890,-82.2,0.739,2.796
5521400,A2,3.450,-81.6,0.751,2.796
5521520,A3,0.760,-80.4,0.751,2.796
5521540,A1,2.920,-82.2,0.783,2.825
5521550,A2,3.420,-82.3,0.820,2.825
5521670,A3,0.770,-81.3,0.820,2.822
5521690,A1,2.920,-82.0,0.820,2.822
5521700,A2,3.440,-81.9,0.795,2.822
5521820,A3,0.750,-81.0,0.795,2.827
5521840,A1,2.920,-82.5,0.795,2.827
5521850,A2,3.420,-82.0,0.820,2.827
5521970,A3,0.760,-82.0,0.820,2.825
5521990,A1,2.930,-82.4,0.830,2.835
5522000,A2,3.450,-82.1,0.793,2.835
5522120,A3,0.770,-81.8,0.793,2.832
5522140,A1,2.920,-82.3,0.783,2.822
5522150,A2,3.430,-81.8,0.808,2.822
5522270,A3,0.770,-82.0,0.808,2.822
5522290,A1,2.930,-81.9,0.818,2.832
5522300,A2,3.440,-82.4,0.806,2.832
5522420,A3,0.760,-80.9,0.806,2.835
5522440,A1,2.950,-82.6,0.827,2.854
5522450,A2,3.430,-82.1,0.839,2.854
5522570,A3,0.760,-80.7,0.839,2.854
5522590,A1,2.920,-81.9,0.808,2.825
5522600,A2,3.460,-82.0,0.770,2.825
5522720,A3,0.760,-80.4,0.770,2.825
5522740,A1,2.900,-81.8,0.749,2.805
5522750,A2,3.450,-82.1,0.762,2.805
5522870,A3,0.780,-80.6,0.762,2.800
5522890,A1,2.880,-82.4,0.741,2.781
5522900,A2,3.450,-81.6,0.741,2.781
5523020,A3,0.770,-80.8,0.741,2.784
5523040,A1,2.910,-82.0,0.772,2.813
5523050,A2,3.470,-81.7,0.747,2.813
5523170,A3,0.760,-80.5,0.747,2.815
5523190,A1,2.900,-81.9,0.737,2.805
5523200,A2,3.450,-81.9,0.762,2.805
5523320,A3,0.760,-80.6,0.762,2.805
5523340,A1,2.900,-81.9,0.762,2.805
5523350,A2,3.450,-81.7,0.762,2.805
5523470,A3,0.750,-80.2,0.762,2.808
5523490,A1,2.900,-82.1,0.762,2.808
5523500,A2,3.440,-81.7,0.774,2.808
5523620,A3,0.790,-80.2,0.774,2.798
5523640,A1,2.920,-82.7,0.795,2.817
5523650,A2,3.460,-81.7,0.770,2.817
5523770,A3,0.780,-81.0,0.770,2.820
5523790,A1,2.890,-82.1,0.739,2.791
5523800,A2,3.430,-81.8,0.776,2.791
5523920,A3,0.760,-81.8,0.776,2.796
5523940,A1,2.920,-82.0,0.808,2.825
5523950,A2,3.440,-82.0,0.795,2.825
5524070,A3,0.760,-81.6,0.795,2.825
5524090,A1,2.910,-82.0,0.785,2.815
5524100,A2,3.420,-81.9,0.809,2.815
5524220,A3,0.760,-81.6,0.809,2.815
5524240,A1,2.900,-82.6,0.799,2.805
5524250,A2,3.440,-81.7,0.774,2.805
5524520,A3,0.760,-81.4,0.774,2.805
5524540,A1,2.910,-82.0,0.785,2.815
5524550,A2,3.450,-81.9,0.772,2.815
5524670,A3,0.780,-80.1,0.772,2.810
5524690,A1,2.900,-82.2,0.762,2.800
5524700,A2,3.450,-81.7,0.762,2.800
5524820,A3,0.780,-80.5,0.762,2.800
5524840,A1,2.930,-82.5,0.793,2.829
5524850,A2,3.460,-81.6,0.781,2.829
5524970,A3,0.790,-80.6,0.781,2.827
5524990,A1,2.910,-82.1,0.760,2.807
5525000,A2,3.470,-81.8,0.747,2.807
5525120,A3,0.790,-81.4,0.747,2.807
5525140,A1,2.910,-82.6,0.747,2.807
5525150,A2,3.450,-81.4,0.772,2.807
5525270,A3,0.740,-80.7,0.772,2.820
5525290,A1,2.890,-82.1,0.751,2.801
5525300,A2,3.450,-81.9,0.751,2.801
5525420,A3,0.730,-80.9,0.751,2.803
5525440,A1,2.900,-82.2,0.762,2.813
5525450,A2,3.460,-82.3,0.749,2.813
5525570,A3,0.750,-80.9,0.749,2.808
5525590,A1,2.910,-81.7,0.760,2.818
5525600,A2,3.440,-82.1,0.785,2.818
5525720,A3,0.760,-80.8,0.785,2.815
5525740,A1,2.910,-81.9,0.785,2.815
5525750,A2,3.480,-82.3,0.735,2.815
5525870,A3,0.750,-81.1,0.735,2.818
5525890,A1,2.910,-82.0,0.735,2.818
5525900,A2,3.470,-82.1,0.747,2.818
5526020,A3,0.800,-80.2,0.747,2.805
5526040,A1,2.910,-82.1,0.747,2.805
5526050,A2,3.470,-81.6,0.747,2.805
5526170,A3,0.770,-81.2,0.747,2.813
5526190,A1,2.910,-82.1,0.747,2.813
5526200,A2,3.420,-81.6,0.809,2.813
5526320,A3,0.760,-81.7,0.809,2.815
5526340,A1,2.900,-82.9,0.799,2.805
5526350,A2,3.430,-82.2,0.787,2.805
5526470,A3,0.780,-81.8,0.787,2.800
5526490,A1,2.910,-82.6,0.797,2.810
5526500,A2,3.440,-82.1,0.785,2.810
5526620,A3,0.740,-80.5,0.785,2.820
5526640,A1,2.930,-82.4,0.806,2.840
5526650,A2,3.440,-82.2,0.806,2.840
5526770,A3,0.730,-81.5,0.806,2.842
5526790,A1,2.910,-82.1,0.785,2.823
5526800,A2,3.440,-82.1,0.785,2.823
5526920,A3,0.760,-81.7,0.785,2.815
5526940,A1,2.890,-82.4,0.764,2.796
5526950,A2,3.430,-82.3,0.776,2.796
5527070,A3,0.750,-81.2,0.776,2.798
5527090,A1,2.920,-81.9,0.808,2.827
5527100,A2,3.430,-81.9,0.808,2.827
5527220,A3,0.760,-81.4,0.808,2.825
5527240,A1,2.900,-82.2,0.787,2.805
5527250,A2,3.440,-82.0,0.774,2.805
5527370,A3,0.740,-81.1,0.774,2.810
5527390,A1,2.910,-81.9,0.785,2.820
5527400,A2,3.420,-82.2,0.809,2.820
5527670,A3,0.750,-80.8,0.809,2.818
5527690,A1,2.910,-82.2,0.809,2.818
5527700,A2,3.460,-82.3,0.760,2.818
5527820,A3,0.750,-81.5,0.760,2.818
5527840,A1,2.920,-82.0,0.770,2.827
5527850,A2,3.450,-82.5,0.783,2.827
5527970,A3,0.780,-81.9,0.783,2.820
5527990,A1,2.910,-82.6,0.772,2.810
5528000,A2,3.430,-81.9,0.797,2.810
5528120,A3,0.730,-80.8,0.797,2.823
5528140,A1,2.910,-81.9,0.797,2.823
5528150,A2,3.450,-82.1,0.772,2.823
5528270,A3,0.770,-81.4,0.772,2.813
5528290,A1,2.920,-82.3,0.783,2.822
5528300,A2,3.460,-82.2,0.770,2.822
5528420,A3,0.760,-81.0,0.770,2.825
5528440,A1,2.920,-82.5,0.770,2.825
5528450,A2,3.440,-82.3,0.795,2.825
5528570,A3,0.760,-81.9,0.795,2.825
5528590,A1,2.910,-82.4,0.785,2.815
5528600,A2,3.440,-82.2,0.785,2.815
5528720,A3,0.730,-81.0,0.785,2.823
5528740,A1,2.920,-81.7,0.795,2.832
5528750,A2,3.450,-82.3,0.783,2.832
5528870,A3,0.770,-81.0,0.783,2.822
5528890,A1,2.920,-82.1,0.783,2.822
5528900,A2,3.440,-82.0,0.795,2.822
5529020,A3,0.730,-81.3,0.795,2.832
5529040,A1,2.900,-81.9,0.774,2.813
5529050,A2,3.430,-82.1,0.787,2.813
5529170,A3,0.740,-81.0,0.787,2.810
5529190,A1,2.920,-81.8,0.808,2.830
5529200,A2,3.420,-82.1,0.820,2.830
5529320,A3,0.750,-80.9,0.820,2.827
5529340,A1,2.920,-82.0,0.820,2.827
5529350,A2,3.450,-82.2,0.783,2.827
5529470,A3,0.760,-81.1,0.783,2.825
5529490,A1,2.940,-82.0,0.804,2.844
5529500,A2,3.440,-82.1,0.816,2.844
5529620,A3,0.730,-81.2,0.816,2.852
5529640,A1,2.900,-82.0,0.774,2.813
5529920,A3,0.750,-81.5,0.774,2.808
5529940,A1,2.900,-82.8,0.774,2.808
5529950,A2,3.440,-82.2,0.774,2.808
5530070,A3,0.760,-81.8,0.774,2.805
5530090,A1,2.910,-82.1,0.785,2.815
5530100,A2,3.440,-82.0,0.785,2.815
5530220,A3,0.770,-80.7,0.785,2.813
5530240,A1,2.910,-82.2,0.785,2.813
5530250,A2,3.450,-82.0,0.772,2.813
5530370,A3,0.760,-81.3,0.772,2.815
5530390,A1,2.910,-82.1,0.772,2.815
5530400,A2,3.430,-82.0,0.797,2.815
5530520,A3,0.720,-81.0,0.797,2.825
5530540,A1,2.890,-82.5,0.776,2.806
5530550,A2,3.460,-82.2,0.739,2.806
5530820,A3,0.770,-81.6,0.739,2.793
5530840,A1,2.900,-82.7,0.749,2.803
5530850,A2,3.460,-81.8,0.749,2.803
5530970,A3,0.740,-81.4,0.749,2.810
5530990,A1,2.930,-81.6,0.781,2.840
5531000,A2,3.460,-82.3,0.781,2.840
5531120,A3,0.750,-80.9,0.781,2.837
5531140,A1,2.930,-81.8,0.781,2.837
5531150,A2,3.420,-82.4,0.830,2.837
5531270,A3,0.730,-81.5,0.830,2.842
5531290,A1,2.930,-82.5,0.830,2.842
5531300,A2,3.450,-82.0,0.793,2.842
5531420,A3,0.760,-81.9,0.793,2.835
5531440,A1,2.920,-81.7,0.783,2.825
5531450,A2,3.460,-82.2,0.770,2.825
5531570,A3,0.760,-81.1,0.770,2.825
5531590,A1,2.930,-82.3,0.781,2.835
5531600,A2,3.450,-82.2,0.793,2.835
5531720,A3,0.760,-80.7,0.793,2.835
5531740,A1,2.910,-82.2,0.772,2.815
5531750,A2,3.460,-82.3,0.760,2.815
5531870,A3,0.760,-80.9,0.760,2.815
5531890,A1,2.910,-82.1,0.760,2.815
5531900,A2,3.450,-82.3,0.772,2.815
5532020,A3,0.730,-80.8,0.772,2.823
5532040,A1,2.920,-82.0,0.783,2.832
5532050,A2,3.450,-81.6,0.783,2.832
5532170,A3,0.760,-81.8,0.783,2.825
5532190,A1,2.900,-82.1,0.762,2.805
5532200,A2,3.460,-82.0,0.749,2.805
5532320,A3,0.730,-81.0,0.749,2.813
5532340,A1,2.930,-82.1,0.781,2.842
5532350,A2,3.430,-81.8,0.818,2.842
5532470,A3,0.750,-81.5,0.818,2.837
5532490,A1,2.900,-82.0,0.787,2.808
5532500,A2,3.420,-82.0,0.799,2.808
5532620,A3,0.760,-81.8,0.799,2.805
5532640,A1,2.930,-81.9,0.830,2.835
5532650,A2,3.430,-82.2,0.818,2.835
5532770,A3,0.730,-81.3,0.818,2.842
5532790,A1,2.920,-82.5,0.808,2.832
5532800,A2,3.420,-82.5,0.820,2.832
5532920,A3,0.780,-81.0,0.820,2.820
5532940,A1,2.910,-82.1,0.809,2.810
5532950,A2,3.470,-82.2,0.747,2.810
5533070,A3,0.730,-81.2,0.747,2.823
5533090,A1,2.910,-81.9,0.747,2.823
5533100,A2,3.420,-82.3,0.809,2.823
5533220,A3,0.760,-80.6,0.809,2.815
5533240,A1,2.920,-82.1,0.820,2.825
5533250,A2,3.440,-81.9,0.795,2.825
5533370,A3,0.760,-81.7,0.795,2.825
5533390,A1,2.920,-82.3,0.795,2.825
5533400,A2,3.420,-82.2,0.820,2.825
5533520,A3,0.730,-81.1,0.820,2.832
5533540,A1,2.930,-82.2,0.830,2.842
5533550,A2,3.420,-82.3,0.830,2.842
5533670,A3,0.770,-81.4,0.830,2.832
5533690,A1,2.920,-81.6,0.820,2.822
5533700,A2,3.420,-82.3,0.820,2.822
5533970,A3,0.740,-81.3,0.820,2.830
5533990,A1,2.920,-81.6,0.820,2.830
5534000,A2,3.420,-82.3,0.820,2.830
5534120,A3,0.760,-81.5,0.820,2.825
5534140,A1,2.920,-81.8,0.820,2.825
5534150,A2,3.440,-82.0,0.795,2.825
5534270,A3,0.770,-81.7,0.795,2.822
5534290,A1,2.930,-82.5,0.806,2.832
5534300,A2,3.420,-82.5,0.830,2.832
5534420,A3,0.740,-81.4,0.830,2.840
5534440,A1,2.920,-81.8,0.820,2.830
5534450,A2,3.450,-82.2,0.783,2.830
5534570,A3,0.760,-81.8,0.783,2.825
5534590,A1,2.930,-81.5,0.793,2.835
5534600,A2,3.430,-82.2,0.818,2.835
5534720,A3,0.740,-81.2,0.818,2.840
5534740,A1,2.920,-81.6,0.808,2.830
5534750,A2,3.440,-82.1,0.795,2.830
5534870,A3,0.770,-80.4,0.795,2.822
5534890,A1,2.930,-81.7,0.806,2.832
5534900,A2,3.450,-82.1,0.793,2.832
5535020,A3,0.760,-81.9,0.793,2.835
5535040,A1,2.910,-81.7,0.772,2.815
5535050,A2,3.450,-82.2,0.772,2.815
5535170,A3,0.730,-81.5,0.772,2.823
5535190,A1,2.930,-82.5,0.793,2.842
5535200,A2,3.410,-82.0,0.843,2.842
5535320,A3,0.770,-81.4,0.843,2.832
5535340,A1,2.920,-81.7,0.832,2.822
5535350,A2,3.410,-82.3,0.832,2.822
5535470,A3,0.780,-81.2,0.832,2.820
5535490,A1,2.940,-81.7,0.853,2.839
5535500,A2,3.440,-82.0,0.816,2.839
5535620,A3,0.730,-80.8,0.816,2.852
5535640,A1,2.920,-81.8,0.795,2.832
5535650,A2,3.450,-81.9,0.783,2.832
5535770,A3,0.770,-81.2,0.783,2.822
5535790,A1,2.930,-81.7,0.793,2.832
5535800,A2,3.430,-82.1,0.818,2.832
5535920,A3,0.760,-80.8,0.818,2.835
5535940,A1,2.920,-81.5,0.808,2.825
5536220,A3,0.770,-80.5,0.808,2.822
5536240,A1,2.930,-82.1,0.818,2.832
5536250,A2,3.440,-82.6,0.806,2.832
5536370,A3,0.760,-81.2,0.806,2.835
5536390,A1,2.930,-81.8,0.806,2.835
5536400,A2,3.440,-82.1,0.806,2.835
5536520,A3,0.740,-81.6,0.806,2.840
5536540,A1,2.920,-81.5,0.795,2.830
5536550,A2,3.420,-82.2,0.820,2.830
5536670,A3,0.750,-80.8,0.820,2.827
5536690,A1,2.920,-81.7,0.820,2.827
5536700,A2,3.440,-82.1,0.795,2.827
5536820,A3,0.770,-81.7,0.795,2.822
5536840,A1,2.950,-81.8,0.827,2.852
5536850,A2,3.440,-82.1,0.827,2.852
5537120,A3,0.740,-80.9,0.827,2.859
5537140,A1,2.940,-81.9,0.816,2.849
5537150,A2,3.460,-82.4,0.791,2.849
5537270,A3,0.760,-81.2,0.791,2.844
5537290,A1,2.940,-81.5,0.791,2.844
5537300,A2,3.470,-81.9,0.779,2.844
5537420,A3,0.760,-81.5,0.779,2.844
5537440,A1,2.930,-81.7,0.768,2.835
5537450,A2,3.420,-82.0,0.830,2.835
5537570,A3,0.760,-81.6,0.830,2.835
5537590,A1,2.920,-81.8,0.820,2.825
5537600,A2,3.440,-82.0,0.795,2.825
5537720,A3,0.740,-80.8,0.795,2.830
5537740,A1,2.940,-81.8,0.816,2.849
5537750,A2,3.420,-82.0,0.841,2.849
5537870,A3,0.740,-80.8,0.841,2.849
5537890,A1,2.930,-81.7,0.830,2.840
5537900,A2,3.440,-82.2,0.806,2.840
5538020,A3,0.760,-81.6,0.806,2.835
5538040,A1,2.910,-81.7,0.785,2.815
5538050,A2,3.440,-82.0,0.785,2.815
5538170,A3,0.750,-81.3,0.785,2.818
5538190,A1,2.940,-82.2,0.816,2.847
5538200,A2,3.450,-82.3,0.804,2.847
5538320,A3,0.750,-80.7,0.804,2.847
5538340,A1,2.940,-82.1,0.804,2.847
5538350,A2,3.440,-82.1,0.816,2.847
5538470,A3,0.750,-80.9,0.816,2.847
5538490,A1,2.920,-81.5,0.795,2.827
5538500,A2,3.410,-82.0,0.832,2.827
5538620,A3,0.730,-80.9,0.832,2.832
5538640,A1,2.930,-81.8,0.843,2.842
5538650,A2,3.450,-82.2,0.793,2.842
5538770,A3,0.760,-80.4,0.793,2.835
5538790,A1,2.940,-81.6,0.804,2.844
5538800,A2,3.420,-82.3,0.841,2.844
5538920,A3,0.760,-81.1,0.841,2.844
5538940,A1,2.920,-81.6,0.820,2.825
5538950,A2,3.460,-82.1,0.770,2.825
5539070,A3,0.750,-80.9,0.770,2.827
5539090,A1,2.920,-81.6,0.770,2.827
5539100,A2,3.440,-82.1,0.795,2.827
5539220,A3,0.720,-81.5,0.795,2.835
5539240,A1,2.940,-82.2,0.816,2.854
5539250,A2,3.420,-82.2,0.841,2.854
5539370,A3,0.750,-80.7,0.841,2.847
5539390,A1,2.930,-81.6,0.830,2.837
5539400,A2,3.430,-82.0,0.818,2.837
5539520,A3,0.760,-80.6,0.818,2.835
5539540,A1,2.930,-81.7,0.818,2.835
5539550,A2,3.440,-82.3,0.806,2.835
5539670,A3,0.750,-81.9,0.806,2.837
5539690,A1,2.930,-81.8,0.806,2.837
5539700,A2,3.450,-82.2,0.793,2.837
5539820,A3,0.780,-81.8,0.793,2.829
5539840,A1,2.940,-81.6,0.804,2.839
5539850,A2,3.430,-82.0,0.829,2.839
5539970,A3,0.730,-81.3,0.829,2.852
5539990,A1,2.940,-81.5,0.829,2.852
5540000,A2,3.420,-82.2,0.841,2.852
5540270,A3,0.760,-80.8,0.841,2.844
5540290,A1,2.910,-81.4,0.809,2.815
5540300,A2,3.420,-82.1,0.809,2.815
5540420,A3,0.770,-81.4,0.809,2.813
5540440,A1,2.930,-81.7,0.830,2.832
5540450,A2,3.420,-81.9,0.830,2.832
5540570,A3,0.760,-81.8,0.830,2.835
5540590,A1,2.940,-81.9,0.841,2.844
5540600,A2,3.440,-82.2,0.816,2.844
5540720,A3,0.720,-81.5,0.816,2.854
5540740,A1,2.930,-81.7,0.806,2.844
5540750,A2,3.420,-82.4,0.830,2.844
5540870,A3,0.720,-81.4,0.830,2.844
5540890,A1,2.930,-81.8,0.830,2.844
5540900,A2,3.430,-82.3,0.818,2.844
5541020,A3,0.760,-81.0,0.818,2.835
5541040,A1,2.920,-81.5,0.808,2.825
5541050,A2,3.450,-82.2,0.783,2.825
5541170,A3,0.760,-81.8,0.783,2.825
5541190,A1,2.930,-81.8,0.793,2.835
5541200,A2,3.420,-82.2,0.830,2.835
5541320,A3,0.760,-81.5,0.830,2.835
5541340,A1,2.900,-81.8,0.799,2.805
5541350,A2,3.420,-82.0,0.799,2.805
5541470,A3,0.760,-81.2,0.799,2.805
5541490,A1,2.920,-81.7,0.820,2.825
5541500,A2,3.450,-82.3,0.783,2.825
5541620,A3,0.750,-81.6,0.783,2.827
5541640,A1,2.930,-81.7,0.793,2.837
5541650,A2,3.420,-82.2,0.830,2.837
5541770,A3,0.720,-81.4,0.830,2.844
5541790,A1,2.920,-81.6,0.820,2.835
5541800,A2,3.430,-81.9,0.808,2.835
5541920,A3,0.740,-81.3,0.808,2.830
5541940,A1,2.930,-81.6,0.818,2.840
5541950,A2,3.450,-82.2,0.793,2.840
5542070,A3,0.730,-80.9,0.793,2.842
5542090,A1,2.940,-81.8,0.804,2.852
5542100,A2,3.440,-82.2,0.816,2.852
5542220,A3,0.760,-80.9,0.816,2.844
5542240,A1,2.930,-81.8,0.806,2.835
5542250,A2,3.410,-82.1,0.843,2.835
5542370,A3,0.770,-81.7,0.843,2.832
5542390,A1,2.910,-82.2,0.822,2.813
5542400,A2,3.440,-82.3,0.785,2.813
5542520,A3,0.790,-81.7,0.785,2.807
5542540,A1,2.930,-82.0,0.806,2.827
5542550,A2,3.450,-82.2,0.793,2.827
5542670,A3,0.760,-81.8,0.793,2.835
5542690,A1,2.930,-81.7,0.793,2.835
5542700,A2,3.470,-82.2,0.768,2.835
5542820,A3,0.740,-81.0,0.768,2.840
5542840,A1,2.940,-81.9,0.779,2.849
5542850,A2,3.430,-82.1,0.829,2.849
5542970,A3,0.740,-81.2,0.829,2.849
5542990,A1,2.940,-82.1,0.829,2.849
5543000,A2,3.420,-82.3,0.841,2.849
5543120,A3,0.760,-80.8,0.841,2.844
5543140,A1,2.940,-81.8,0.841,2.844
5543150,A2,3.430,-82.4,0.829,2.844
5543420,A3,0.760,-81.0,0.829,2.844
5543440,A1,2.940,-81.7,0.829,2.844
5543450,A2,3.430,-82.0,0.829,2.844
5543570,A3,0.780,-81.8,0.829,2.839
5543590,A1,2.930,-81.6,0.818,2.829
5543600,A2,3.440,-82.4,0.806,2.829
5543720,A3,0.730,-81.0,0.806,2.842
5543740,A1,2.920,-81.8,0.795,2.832
5543750,A2,3.440,-82.1,0.795,2.832
5543870,A3,0.740,-81.3,0.795,2.830
5543890,A1,2.930,-81.6,0.806,2.840
5543900,A2,3.430,-82.1,0.818,2.840
5544020,A3,0.760,-81.3,0.818,2.835
5544040,A1,2.910,-81.8,0.797,2.815
5544050,A2,3.450,-82.0,0.772,2.815
5544170,A3,0.750,-80.5,0.772,2.818
5544190,A1,2.930,-82.2,0.793,2.837
5544200,A2,3.430,-82.2,0.818,2.837
